index,latest_tsc,time_delta_ns,avg_occ,s_avg_occ,s_avg_occ_long,cpu
0,889255584603664,609,0,0,0,28
1,889255584606082,732,0,0,0,28
2,889255584608088,607,0,0,0,28
3,889255584610430,709,0,0,0,28
4,889255584612664,676,0,0,0,28
5,889255584614974,700,0,0,0,28
6,889255584617340,716,0,0,0,28
7,889255584619690,712,0,0,0,28
8,889255584622018,705,0,0,0,28
9,889255584624508,754,0,0,0,28
10,889255584626534,613,0,0,0,28
11,889255584628888,713,0,0,0,28
12,889255584631216,705,0,0,0,28
13,889255584633586,718,0,0,0,28
14,889255584636288,818,0,0,0,28
15,889255584638308,612,0,0,0,28
16,889255584640332,613,0,0,0,28
17,889255584642360,614,0,0,0,28
18,889255584644336,598,0,0,0,28
19,889255584646336,606,0,0,0,28
20,889255584648352,610,0,0,0,28
21,889255584650364,609,0,0,0,28
22,889255584652560,665,0,0,0,28
23,889255584654614,622,0,0,0,28
24,889255584656678,625,0,0,0,28
25,889255584658808,645,0,0,0,28
26,889255584660786,599,0,0,0,28
27,889255584662768,600,0,0,0,28
28,889255584664846,629,0,0,0,28
29,889255584666832,601,0,0,0,28
30,889255584669012,660,0,0,0,28
31,889255584671088,629,0,0,0,28
32,889255584673104,610,0,0,0,28
33,889255584675118,610,0,0,0,28
34,889255584677090,597,0,0,0,28
35,889255584679074,601,0,0,0,28
36,889255584681062,602,0,0,0,28
37,889255584683096,616,0,0,0,28
38,889255584685488,724,0,0,0,28
39,889255584687528,618,0,0,0,28
40,889255584689552,613,0,0,0,28
41,889255584691564,609,0,0,0,28
42,889255584693546,600,0,0,0,28
43,889255584695524,599,0,0,0,28
44,889255584697518,604,0,0,0,28
45,889255584699546,614,0,0,0,28
46,889255584701756,669,0,0,0,28
47,889255584703804,620,0,0,0,28
48,889255584705818,610,0,0,0,28
49,889255584707830,609,0,0,0,28
50,889255584709796,595,0,0,0,28
51,889255584711776,600,0,0,0,28
52,889255584713770,604,0,0,0,28
53,889255584715782,609,0,0,0,28
54,889255584717964,661,0,0,0,28
55,889255584719980,610,0,0,0,28
56,889255584721990,609,0,0,0,28
57,889255584724006,610,0,0,0,28
58,889255584726036,615,0,0,0,28
59,889255584728036,606,0,0,0,28
60,889255584730030,604,0,0,0,28
61,889255584732124,634,0,0,0,28
62,889255584734374,681,0,0,0,28
63,889255584736430,623,0,0,0,28
64,889255584738444,610,0,0,0,28
