index,latest_tsc,time_delta_ns,avg_occ,s_avg_occ,s_avg_occ_long,cpu
0,892816665574062,604,0,0,0,28
1,892816665576498,738,0,0,0,28
2,892816665578568,627,0,0,0,28
3,892816665580600,615,0,0,0,28
4,892816665582672,627,0,0,0,28
5,892816665584690,611,0,0,0,28
6,892816665586684,604,0,0,0,28
7,892816665588666,600,0,0,0,28
8,892816665590678,609,0,0,0,28
9,892816665592878,666,0,0,0,28
10,892816665594908,615,0,0,0,28
11,892816665596938,615,0,0,0,28
12,892816665598948,609,0,0,0,28
13,892816665600976,614,0,0,0,28
14,892816665602952,598,0,0,0,28
15,892816665604944,603,0,0,0,28
16,892816665606966,612,0,0,0,28
17,892816665609170,667,0,0,0,28
18,892816665611200,615,0,0,0,28
19,892816665613250,621,0,0,0,28
20,892816665615290,618,0,0,0,28
21,892816665617316,613,0,0,0,28
22,892816665619306,603,0,0,0,28
23,892816665621286,600,0,0,0,28
24,892816665623268,600,0,0,0,28
25,892816665625442,658,0,0,0,28
26,892816665627468,613,0,0,0,28
27,892816665629498,615,0,0,0,28
28,892816665631548,621,0,0,0,28
29,892816665633570,612,0,0,0,28
30,892816665635556,601,0,0,0,28
31,892816665637542,601,0,0,0,28
32,892816665639536,604,0,0,0,28
33,892816665641716,660,0,0,0,28
34,892816665643784,626,0,0,0,28
35,892816665645802,611,0,0,0,28
36,892816665647888,632,0,0,0,28
37,892816665649928,618,0,0,0,28
38,892816665651932,607,0,0,0,28
39,892816665653960,614,0,0,0,28
40,892816665655940,600,0,0,0,28
41,892816665658146,668,0,0,0,28
42,892816665660188,618,0,0,0,28
43,892816665662208,612,0,0,0,28
44,892816665664234,613,0,0,0,28
45,892816665666246,609,0,0,0,28
46,892816665668232,601,0,0,0,28
47,892816665670226,604,0,0,0,28
48,892816665672304,629,0,0,0,28
49,892816665674452,650,0,0,0,28
50,892816665676460,608,0,0,0,28
51,892816665678486,613,0,0,0,28
52,892816665680520,616,0,0,0,28
53,892816665682534,610,0,0,0,28
54,892816665684508,598,0,0,0,28
55,892816665686476,596,0,0,0,28
56,892816665688472,604,0,0,0,28
57,892816665690632,654,0,0,0,28
58,892816665692664,615,0,0,0,28
59,892816665694704,618,0,0,0,28
60,892816665696738,616,0,0,0,28
61,892816665698756,611,0,0,0,28
62,892816665700742,601,0,0,0,28
63,892816665702750,608,0,0,0,28
64,892816665704770,612,0,0,0,28
65,892816665706954,661,0,0,0,28
66,892816665708990,616,0,0,0,28
67,892816665711018,614,0,0,0,28
68,892816665713048,615,0,0,0,28
69,892816665715108,624,0,0,0,28
70,892816665717104,604,0,0,0,28
71,892816665719082,599,0,0,0,28
72,892816665721060,599,0,0,0,28
73,892816665723224,655,0,0,0,28
74,892816665725250,613,0,0,0,28
75,892816665727280,615,0,0,0,28
76,892816665729290,609,0,0,0,28
77,892816665731314,613,0,0,0,28
78,892816665733286,597,0,0,0,28
79,892816665735274,602,0,0,0,28
80,892816665737250,598,0,0,0,28
81,892816665739402,652,0,0,0,28
82,892816665741502,636,0,0,0,28
83,892816665743534,615,0,0,0,28
84,892816665745544,609,0,0,0,28
85,892816665747572,614,0,0,0,28
86,892816665749542,596,0,0,0,28
87,892816665751552,609,0,0,0,28
88,892816665753520,596,0,0,0,28
89,892816665755674,652,0,0,0,28
90,892816665757698,613,0,0,0,28
91,892816665759730,615,0,0,0,28
92,892816665761778,620,0,0,0,28
93,892816665763848,627,0,0,0,28
94,892816665765842,604,0,0,0,28
95,892816665767820,599,0,0,0,28
96,892816665769802,600,0,0,0,28
97,892816665771946,649,0,0,0,28
