index,latest_tsc,time_delta_ns,avg_occ,s_avg_occ,s_avg_occ_long,cpu
0,879017131969274,612,0,0,0,28
1,879017131971340,626,0,0,0,28
2,879017131973358,611,0,0,0,28
3,879017131975336,599,0,0,0,28
4,879017131977316,600,0,0,0,28
5,879017131979304,602,0,0,0,28
6,879017131981312,608,0,0,0,28
7,879017131983490,660,0,0,0,28
8,879017131985496,607,0,0,0,28
9,879017131987532,616,0,0,0,28
10,879017131989588,623,0,0,0,28
11,879017131991574,601,0,0,0,28
12,879017131993590,610,0,0,0,28
13,879017131995568,599,0,0,0,28
14,879017131997576,608,0,0,0,28
15,879017131999764,663,0,0,0,28
16,879017132001786,612,0,0,0,28
17,879017132003800,610,0,0,0,28
18,879017132005812,609,0,0,0,28
19,879017132007808,604,0,0,0,28
20,879017132009806,605,0,0,0,28
21,879017132011780,598,0,0,0,28
22,879017132013762,600,0,0,0,28
23,879017132015954,664,0,0,0,28
24,879017132017972,611,0,0,0,28
25,879017132019982,609,0,0,0,28
26,879017132022006,613,0,0,0,28
27,879017132024004,605,0,0,0,28
28,879017132025976,597,0,0,0,28
29,879017132027950,598,0,0,0,28
30,879017132029952,606,0,0,0,28
31,879017132032312,715,0,0,0,28
32,879017132034342,615,0,0,0,28
33,879017132036350,608,0,0,0,28
34,879017132038380,615,0,0,0,28
35,879017132040358,599,0,0,0,28
36,879017132042344,601,0,0,0,28
37,879017132044382,617,0,0,0,28
38,879017132046372,603,0,0,0,28
39,879017132048578,668,0,0,0,28
40,879017132050596,611,0,0,0,28
41,879017132052594,605,0,0,0,28
42,879017132054614,612,0,0,0,28
43,879017132056638,613,0,0,0,28
44,879017132058648,609,0,0,0,28
45,879017132060700,621,0,0,0,28
46,879017132062684,601,0,0,0,28
47,879017132064878,664,0,0,0,28
48,879017132066898,612,0,0,0,28
49,879017132068932,616,0,0,0,28
50,879017132071038,638,0,0,0,28
51,879017132073070,615,0,0,0,28
52,879017132075076,607,0,0,0,28
53,879017132077090,610,0,0,0,28
54,879017132079102,609,0,0,0,28
55,879017132081362,684,0,0,0,28
56,879017132083400,617,0,0,0,28
57,879017132085426,613,0,0,0,28
58,879017132087494,626,0,0,0,28
59,879017132089482,602,0,0,0,28
60,879017132091446,595,0,0,0,28
61,879017132093436,603,0,0,0,28
62,879017132095420,601,0,0,0,28
63,879017132097600,660,0,0,0,28
