index,latest_tsc,time_delta_ns,avg_occ,s_avg_occ,s_avg_occ_long,cpu
0,896364947166952,701,7,16,17,28
1,896364947168966,610,0,16,17,28
2,896364947308284,42217,0,16,17,28
3,896364947310592,699,6,16,17,28
4,896364947312564,597,0,16,17,28
5,896364947403738,27628,0,16,17,28
6,896364947406018,690,2,16,17,28
7,896364947408054,616,0,16,17,28
8,896364947410110,623,0,16,17,28
9,896364947412358,681,0,16,17,28
10,896364947414480,643,0,16,17,28
11,896364947416510,615,0,16,17,28
12,896364947418502,603,0,16,17,28
13,896364947420474,597,0,16,17,28
14,896364947422444,596,0,16,17,28
15,896364947424424,600,0,16,17,28
16,896364947426404,600,0,16,17,28
17,896364947428626,673,0,16,17,28
18,896364947430704,629,0,16,17,28
19,896364947432788,631,0,16,17,28
20,896364947542726,33314,0,16,17,28
21,896364947631464,26890,0,16,17,28
22,896364947633602,647,4,16,17,28
23,896364947635592,603,0,16,17,28
24,896364947637584,603,0,16,17,28
25,896364947639928,710,0,16,17,28
26,896364947641952,613,0,16,17,28
27,896364947643982,615,0,16,17,28
28,896364947646030,620,0,16,17,28
29,896364947648108,629,0,16,17,28
30,896364947650094,601,0,16,17,28
31,896364947652068,598,0,16,17,28
32,896364947654068,606,0,16,17,28
33,896364947656342,689,0,16,17,28
34,896364947658408,626,0,16,17,28
35,896364947660456,620,0,16,17,28
36,896364947662544,632,0,16,17,28
37,896364947664516,597,0,16,17,28
38,896364947666500,601,0,16,17,28
39,896364947668492,603,0,16,17,28
40,896364947670488,604,0,16,17,28
41,896364947672712,673,0,16,17,28
42,896364947674762,621,0,16,17,28
43,896364947676842,630,0,16,17,28
44,896364947678884,618,0,16,17,28
45,896364947773160,28568,0,16,17,28
46,896364947775484,704,4,16,17,28
47,896364947777584,636,0,16,17,28
48,896364947779552,596,0,16,17,28
49,896364947781550,605,0,16,17,28
50,896364947783542,603,0,16,17,28
51,896364947785544,606,0,16,17,28
52,896364947787522,599,0,16,17,28
53,896364947789760,678,0,16,17,28
54,896364947791818,623,0,16,17,28
55,896364947793854,616,0,16,17,28
56,896364947795900,620,0,16,17,28
57,896364947797870,596,0,16,17,28
58,896364947799834,595,0,16,17,28
59,896364947901010,30659,0,16,17,28
60,896364947903332,703,4,16,17,28
61,896364947905396,625,0,16,17,28
62,896364947907438,618,0,16,17,28
63,896364947909430,603,0,16,17,28
64,896364947911402,597,0,16,17,28
65,896364947913646,680,0,16,17,28
66,896364947915716,627,0,16,17,28
67,896364947917756,618,0,16,17,28
68,896364947920260,758,0,16,17,28
69,896364947922286,613,0,16,17,28
70,896364948185446,79745,0,16,17,28
71,896364948188002,774,11,16,17,28
72,896364948190414,730,0,16,17,28
73,896364948192430,610,0,16,17,28
74,896364948194418,602,0,16,17,28
75,896364948197462,922,0,16,17,28
76,896364948199462,606,0,16,17,28
77,896364948201444,600,0,16,17,28
78,896364948203432,602,0,16,17,28
79,896364948205692,684,0,16,17,28
80,896364948207760,626,0,16,17,28
81,896364948209802,618,0,16,17,28
82,896364948211846,619,0,16,17,28
83,896364948213830,601,0,16,17,28
84,896364948215822,603,0,16,17,28
85,896364948217792,596,0,16,17,28
86,896364948219782,603,0,16,17,28
87,896364948222044,685,0,16,17,28
88,896364948224090,620,0,16,17,28
89,896364948226144,622,0,16,17,28
90,896364948342188,35164,0,16,17,28
