index,latest_tsc,time_delta_ns,avg_occ,s_avg_occ,s_avg_occ_long,cpu
0,890683128506036,606,0,0,0,28
1,890683128508400,716,0,0,0,28
2,890683128510394,604,0,0,0,28
3,890683128514162,1141,0,0,0,28
4,890683128516192,615,0,0,0,28
5,890683128518214,612,0,0,0,28
6,890683128520206,603,0,0,0,28
7,890683128522254,620,0,0,0,28
8,890683128524240,601,0,0,0,28
9,890683128526202,594,0,0,0,28
10,890683128528180,599,0,0,0,28
11,890683128530382,667,0,0,0,28
12,890683128532388,607,0,0,0,28
13,890683128534400,609,0,0,0,28
14,890683128536398,605,0,0,0,28
15,890683128538406,608,0,0,0,28
16,890683128540422,610,0,0,0,28
17,890683128542438,610,0,0,0,28
18,890683128544428,603,0,0,0,28
19,890683128546570,649,0,0,0,28
20,890683128548574,607,0,0,0,28
21,890683128550566,603,0,0,0,28
22,890683128552552,601,0,0,0,28
23,890683128554554,606,0,0,0,28
24,890683128556538,601,0,0,0,28
25,890683128558546,608,0,0,0,28
26,890683128560560,610,0,0,0,28
27,890683128562758,666,0,0,0,28
28,890683128565114,713,0,0,0,28
29,890683128567104,603,0,0,0,28
30,890683128569114,609,0,0,0,28
31,890683128571112,605,0,0,0,28
32,890683128573116,607,0,0,0,28
33,890683128575128,609,0,0,0,28
34,890683128577108,600,0,0,0,28
35,890683128579258,651,0,0,0,28
36,890683128581434,659,0,0,0,28
37,890683128583420,601,0,0,0,28
38,890683128585398,599,0,0,0,28
39,890683128587386,602,0,0,0,28
40,890683128589398,609,0,0,0,28
41,890683128591418,612,0,0,0,28
42,890683128593434,610,0,0,0,28
43,890683128595618,661,0,0,0,28
44,890683128597724,638,0,0,0,28
45,890683128599720,604,0,0,0,28
46,890683128601736,610,0,0,0,28
47,890683128603724,602,0,0,0,28
48,890683128605724,606,0,0,0,28
49,890683128607712,602,0,0,0,28
50,890683128609720,608,0,0,0,28
51,890683128611894,658,0,0,0,28
52,890683128613892,605,0,0,0,28
53,890683128615914,612,0,0,0,28
54,890683128617944,615,0,0,0,28
55,890683128619954,609,0,0,0,28
56,890683128621956,606,0,0,0,28
57,890683128623968,609,0,0,0,28
58,890683128625996,614,0,0,0,28
59,890683128628160,655,0,0,0,28
60,890683128630200,618,0,0,0,28
61,890683128632228,614,0,0,0,28
62,890683128634312,631,0,0,0,28
63,890683128636312,606,0,0,0,28
64,890683128638290,599,0,0,0,28
65,890683128640266,598,0,0,0,28
