index,latest_tsc,time_delta_ns,avg_occ,s_avg_occ,s_avg_occ_long,cpu
0,876171590418240,609,0,0,0,28
1,876171590420274,616,0,0,0,28
2,876171590422420,650,0,0,0,28
3,876171590424466,620,0,0,0,28
4,876171590426510,619,0,0,0,28
5,876171590428556,620,0,0,0,28
6,876171590430650,634,0,0,0,28
7,876171590432660,609,0,0,0,28
8,876171590434676,610,0,0,0,28
9,876171590436674,605,0,0,0,28
10,876171590438852,660,0,0,0,28
11,876171590440894,618,0,0,0,28
12,876171590442940,620,0,0,0,28
13,876171590445006,626,0,0,0,28
14,876171590447080,628,0,0,0,28
15,876171590449102,612,0,0,0,28
16,876171590451120,611,0,0,0,28
17,876171590453106,601,0,0,0,28
18,876171590455268,655,0,0,0,28
19,876171590457318,621,0,0,0,28
20,876171590459392,628,0,0,0,28
21,876171590461444,621,0,0,0,28
22,876171590463506,624,0,0,0,28
23,876171590465476,596,0,0,0,28
24,876171590467430,592,0,0,0,28
25,876171590469402,597,0,0,0,28
26,876171590471580,660,0,0,0,28
27,876171590473634,622,0,0,0,28
28,876171590475680,620,0,0,0,28
29,876171590477722,618,0,0,0,28
30,876171590479794,627,0,0,0,28
31,876171590481792,605,0,0,0,28
32,876171590483796,607,0,0,0,28
33,876171590485772,598,0,0,0,28
34,876171590487930,653,0,0,0,28
35,876171590489968,617,0,0,0,28
36,876171590492080,640,0,0,0,28
37,876171590494146,626,0,0,0,28
38,876171590496234,632,0,0,0,28
39,876171590498248,610,0,0,0,28
40,876171590500242,604,0,0,0,28
41,876171590502222,600,0,0,0,28
42,876171590504364,649,0,0,0,28
43,876171590506470,638,0,0,0,28
44,876171590508564,634,0,0,0,28
45,876171590510654,633,0,0,0,28
46,876171590512714,624,0,0,0,28
47,876171590514690,598,0,0,0,28
48,876171590516706,610,0,0,0,28
49,876171590518722,610,0,0,0,28
50,876171590520892,657,0,0,0,28
51,876171590522948,623,0,0,0,28
52,876171590524992,619,0,0,0,28
53,876171590527048,623,0,0,0,28
54,876171590529122,628,0,0,0,28
55,876171590531114,603,0,0,0,28
56,876171590533134,612,0,0,0,28
57,876171590535152,611,0,0,0,28
58,876171590537352,666,0,0,0,28
59,876171590539400,620,0,0,0,28
60,876171590541444,619,0,0,0,28
61,876171590543486,618,0,0,0,28
62,876171590545564,629,0,0,0,28
63,876171590547568,607,0,0,0,28
64,876171590549592,613,0,0,0,28
65,876171590551596,607,0,0,0,28
66,876171590553784,663,0,0,0,28
67,876171590555856,627,0,0,0,28
68,876171590557920,625,0,0,0,28
69,876171590559982,624,0,0,0,28
70,876171590562042,624,0,0,0,28
71,876171590564008,595,0,0,0,28
72,876171590566016,608,0,0,0,28
73,876171590568034,611,0,0,0,28
74,876171590570202,656,0,0,0,28
75,876171590572974,840,0,0,0,28
76,876171590575408,737,0,0,0,28
77,876171590577776,717,0,0,0,28
78,876171590579816,618,0,0,0,28
79,876171590582120,698,0,0,0,28
80,876171590584132,609,0,0,0,28
81,876171590586488,713,0,0,0,28
82,876171590588696,669,0,0,0,28
83,876171590591036,709,0,0,0,28
84,876171590593076,618,0,0,0,28
85,876171590595218,649,0,0,0,28
86,876171590597268,621,0,0,0,28
87,876171590599232,595,0,0,0,28
88,876171590601248,610,0,0,0,28
89,876171590603252,607,0,0,0,28
90,876171590605394,649,0,0,0,28
91,876171590607462,626,0,0,0,28
92,876171590609510,620,0,0,0,28
93,876171590611556,620,0,0,0,28
94,876171590613638,630,0,0,0,28
95,876171590615620,600,0,0,0,28
96,876171590617602,600,0,0,0,28
97,876171590619680,629,0,0,0,28
98,876171590621840,654,0,0,0,28
99,876171590623896,623,0,0,0,28
100,876171590625938,618,0,0,0,28
101,876171590627994,623,0,0,0,28
102,876171590630088,634,0,0,0,28
103,876171590632110,612,0,0,0,28
104,876171590634148,617,0,0,0,28
105,876171590636148,606,0,0,0,28
106,876171590638342,664,0,0,0,28
107,876171590640398,623,0,0,0,28
108,876171590642516,641,0,0,0,28
109,876171590644560,619,0,0,0,28
110,876171590646608,620,0,0,0,28
111,876171590648566,593,0,0,0,28
112,876171590650568,606,0,0,0,28
113,876171590652590,612,0,0,0,28
114,876171590654752,655,0,0,0,28
115,876171590656802,621,0,0,0,28
116,876171590658852,621,0,0,0,28
117,876171590660944,633,0,0,0,28
118,876171590662994,621,0,0,0,28
