index,latest_tsc,time_delta_ns,avg_occ,s_avg_occ,s_avg_occ_long,cpu
0,21089888373528074,612,52,60,61,28
1,21089888373530534,745,58,61,61,28
2,21089888373532562,614,69,62,61,28
3,21089888373534990,735,49,60,61,28
4,21089888373537054,625,61,61,61,28
5,21089888373539092,617,75,63,61,28
6,21089888373541112,612,78,63,61,28
7,21089888373543130,611,73,63,61,28
8,21089888373545142,609,37,58,61,28
9,21089888373547310,656,67,62,61,28
10,21089888373549356,620,79,64,61,28
11,21089888373551406,621,49,60,61,28
12,21089888373553498,633,61,61,61,28
13,21089888373555534,616,57,61,61,28
14,21089888373557564,615,66,62,61,28
15,21089888373559574,609,85,64,61,28
16,21089888373561566,603,83,64,62,28
17,21089888373563748,661,54,61,62,28
18,21089888373565778,615,44,59,61,28
19,21089888373567828,621,71,63,61,28
20,21089888373569856,614,57,61,61,28
21,21089888373571954,635,73,63,62,28
22,21089888373573962,608,73,63,62,28
23,21089888373575980,611,80,64,62,28
24,21089888373577990,609,69,62,62,28
25,21089888373580190,666,49,60,62,28
26,21089888373582440,681,34,58,61,28
27,21089888373584474,616,51,60,61,28
28,21089888373586550,629,63,62,61,28
29,21089888373588584,616,51,60,61,28
30,21089888373590586,606,62,61,61,28
31,21089888373592588,606,68,62,61,28
32,21089888373594602,610,43,59,61,28
33,21089888373596778,659,45,59,61,28
34,21089888373598830,621,82,64,61,28
35,21089888373600888,623,54,60,61,28
36,21089888373602924,616,77,63,61,28
37,21089888373605036,640,63,62,61,28
38,21089888373607062,613,59,61,61,28
39,21089888373609074,609,56,61,61,28
40,21089888373611090,610,60,61,61,28
41,21089888373613284,664,57,61,61,28
42,21089888373615480,665,76,63,61,28
43,21089888373617574,634,80,64,61,28
44,21089888373619602,614,55,61,61,28
45,21089888373621632,615,51,60,61,28
46,21089888373623640,608,61,61,61,28
47,21089888373625644,607,92,65,62,28
48,21089888373627662,611,71,63,62,28
49,21089888373629850,663,61,61,62,28
50,21089888373631878,614,68,62,62,28
51,21089888373633926,620,58,61,62,28
52,21089888373636022,635,68,62,62,28
53,21089888373638064,618,57,61,62,28
54,21089888373640074,609,49,60,61,28
55,21089888373642094,612,72,63,62,28
56,21089888373644090,604,90,65,62,28
57,21089888373646272,661,48,60,62,28
58,21089888373648458,662,69,62,62,28
59,21089888373650492,616,68,62,62,28
60,21089888373652536,619,71,63,62,28
61,21089888373654566,615,42,59,62,28
62,21089888373656660,634,86,65,62,28
63,21089888373658668,608,62,62,62,28
64,21089888373660706,617,57,61,62,28
65,21089888373662882,659,68,62,62,28
66,21089888373664912,615,61,62,62,28
67,21089888373666942,615,67,62,62,28
68,21089888373668984,618,66,62,62,28
69,21089888373671032,620,80,64,62,28
70,21089888373673046,610,69,63,62,28
71,21089888373675054,608,89,65,62,28
72,21089888373677060,607,59,61,62,28
73,21089888373679242,661,52,61,62,28
74,21089888373681330,632,73,63,62,28
75,21089888373684686,1016,68,63,62,28
76,21089888373686740,622,54,61,62,28
77,21089888373688772,615,62,62,62,28
78,21089888373690786,610,50,60,62,28
79,21089888373692794,608,49,60,62,28
80,21089888373694800,607,68,63,62,28
81,21089888373696980,660,52,61,62,28
82,21089888373699014,616,75,63,62,28
83,21089888373701050,616,72,63,62,28
84,21089888373703126,629,61,62,62,28
85,21089888373705178,621,52,61,62,28
86,21089888373707204,613,49,60,62,28
87,21089888373709220,610,64,62,62,28
88,21089888373711232,609,65,62,62,28
89,21089888373713448,671,61,62,62,28
90,21089888373715556,638,71,63,62,28
91,21089888373717596,618,91,65,62,28
92,21089888373719634,617,84,65,62,28
93,21089888373721656,612,85,65,62,28
94,21089888373723696,618,54,61,62,28
95,21089888373725702,607,76,64,62,28
96,21089888373727750,620,79,64,62,28
97,21089888373729986,677,59,62,62,28
98,21089888373732048,624,80,64,62,28
99,21089888373734096,620,71,63,62,28
100,21089888373736170,628,57,62,62,28
101,21089888373738220,621,78,64,62,28
102,21089888373740544,704,74,64,62,28
103,21089888373742560,610,86,65,62,28
104,21089888373744564,607,33,59,62,28
105,21089888373746760,665,71,63,62,28
106,21089888373748800,618,100,67,62,28
107,21089888373750852,621,86,65,63,28
108,21089888373752888,616,81,65,63,28
109,21089888373754954,626,78,65,63,28
110,21089888373756988,616,50,61,63,28
111,21089888373758994,607,64,63,63,28
112,21089888373761010,610,90,66,63,28
113,21089888373763200,663,75,64,63,28
114,21089888373765238,617,73,64,63,28
115,21089888373780532,4634,12,56,63,28
116,21089888373782900,717,450,111,64,28
117,21089888373784998,635,57,63,64,28
118,21089888373787010,609,68,65,64,28
119,21089888373789020,609,58,63,64,28
120,21089888373791208,663,73,65,64,28
121,21089888373793260,621,97,68,64,28
122,21089888373795294,616,76,66,64,28
123,21089888373797334,618,74,65,64,28
124,21089888373799418,631,28,60,64,28
125,21089888373801450,615,42,61,64,28
126,21089888373803458,608,57,63,64,28
127,21089888373805470,609,93,68,64,28
128,21089888373807694,673,64,64,64,28
129,21089888373809760,626,90,67,64,28
130,21089888373811834,628,89,67,64,28
131,21089888373813902,626,54,63,64,28
132,21089888373815952,621,41,61,64,28
133,21089888373817968,610,55,63,64,28
134,21089888373819976,608,80,66,64,28
135,21089888373821988,609,81,66,64,28
136,21089888373824166,660,64,64,64,28
137,21089888373826256,633,81,66,64,28
138,21089888373828310,622,85,67,64,28
139,21089888373830374,625,71,65,65,28
140,21089888373832470,635,90,68,65,28
141,21089888373834482,609,73,66,65,28
142,21089888373836490,608,54,63,65,28
143,21089888373838508,611,55,63,65,28
144,21089888373840714,668,85,67,65,28
145,21089888373842780,626,94,68,65,28
146,21089888373844904,643,74,66,65,28
147,21089888373846964,624,41,62,65,28
148,21089888373849068,637,55,63,65,28
149,21089888373851080,609,3,63,65,28
150,21089888373853106,613,0,63,65,28
151,21089888373855140,616,0,63,65,28
152,21089888373857328,663,0,63,65,28
153,21089888373859346,611,0,63,65,28
154,21089888373861354,608,0,63,65,28
155,21089888373863342,602,0,63,65,28
156,21089888373865342,606,0,63,65,28
157,21089888373867340,605,0,63,65,28
158,21089888373869312,597,0,63,65,28
159,21089888373871276,595,0,63,65,28
160,21089888373873662,723,0,63,65,28
161,21089888373875688,613,0,63,65,28
162,21089888373877738,621,0,63,65,28
163,21089888373879778,618,0,63,65,28
164,21089888373881792,610,0,63,65,28
165,21089888373883840,620,0,63,65,28
166,21089888373885812,597,0,63,65,28
167,21089888373887830,611,0,63,65,28
168,21089888373890016,662,17,59,64,28
169,21089888373892084,626,54,63,64,28
170,21089888373894194,639,44,62,64,28
171,21089888373896278,631,61,64,64,28
172,21089888373898322,619,64,64,64,28
173,21089888373900380,623,72,65,64,28
174,21089888373902424,619,75,66,64,28
175,21089888373904426,606,70,65,64,28
