index,latest_tsc,time_delta_ns,avg_occ,s_avg_occ,s_avg_occ_long,cpu
0,885527804372484,613,0,0,0,28
1,885527804374844,715,0,0,0,28
2,885527804376860,610,0,0,0,28
3,885527804379054,664,0,0,0,28
4,885527804381020,595,0,0,0,28
5,885527804383012,603,0,0,0,28
6,885527804385034,612,0,0,0,28
7,885527804387224,663,0,0,0,28
8,885527804389240,610,0,0,0,28
9,885527804391234,604,0,0,0,28
10,885527804393266,615,0,0,0,28
11,885527804395260,604,0,0,0,28
12,885527804397254,604,0,0,0,28
13,885527804399232,599,0,0,0,28
14,885527804401236,607,0,0,0,28
15,885527804403460,673,0,0,0,28
16,885527804405488,614,0,0,0,28
17,885527804407510,612,0,0,0,28
18,885527804409532,612,0,0,0,28
19,885527804411542,609,0,0,0,28
20,885527804413558,610,0,0,0,28
21,885527804415542,601,0,0,0,28
22,885527804417518,598,0,0,0,28
23,885527804419756,678,0,0,0,28
24,885527804421782,613,0,0,0,28
25,885527804423804,612,0,0,0,28
26,885527804425882,629,0,0,0,28
27,885527804427876,604,0,0,0,28
28,885527804429862,601,0,0,0,28
29,885527804431862,606,0,0,0,28
30,885527804433858,604,0,0,0,28
31,885527804436046,663,0,0,0,28
32,885527804438056,609,0,0,0,28
33,885527804440076,612,0,0,0,28
34,885527804442082,607,0,0,0,28
35,885527804444082,606,0,0,0,28
36,885527804446096,610,0,0,0,28
37,885527804448128,615,0,0,0,28
38,885527804450138,609,0,0,0,28
39,885527804452332,664,0,0,0,28
40,885527804454340,608,0,0,0,28
41,885527804456344,607,0,0,0,28
42,885527804458366,612,0,0,0,28
43,885527804460352,601,0,0,0,28
44,885527804462360,608,0,0,0,28
45,885527804464360,606,0,0,0,28
46,885527804466392,615,0,0,0,28
47,885527804468584,664,0,0,0,28
48,885527804470646,624,0,0,0,28
49,885527804472670,613,0,0,0,28
50,885527804474678,608,0,0,0,28
51,885527804476654,598,0,0,0,28
52,885527804478636,600,0,0,0,28
53,885527804480648,609,0,0,0,28
54,885527804482656,608,0,0,0,28
55,885527804484836,660,0,0,0,28
56,885527804486880,619,0,0,0,28
57,885527804488910,615,0,0,0,28
58,885527804490928,611,0,0,0,28
59,885527804492912,601,0,0,0,28
60,885527804494922,609,0,0,0,28
61,885527804496910,602,0,0,0,28
62,885527804498878,596,0,0,0,28
63,885527804501120,679,0,0,0,28
64,885527804503152,615,0,0,0,28
65,885527804505166,610,0,0,0,28
66,885527804507164,605,0,0,0,28
67,885527804509156,603,0,0,0,28
68,885527804511162,607,0,0,0,28
69,885527804513142,600,0,0,0,28
70,885527804515132,603,0,0,0,28
71,885527804517322,663,0,0,0,28
72,885527804519384,624,0,0,0,28
73,885527804521416,615,0,0,0,28
74,885527804523428,609,0,0,0,28
75,885527804525936,760,0,0,0,28
76,885527804527978,618,0,0,0,28
77,885527804529992,610,0,0,0,28
78,885527804531992,606,0,0,0,28
79,885527804534324,706,0,0,0,28
80,885527804536564,678,0,0,0,28
81,885527804538580,610,0,0,0,28
82,885527804540626,620,0,0,0,28
83,885527804542604,599,0,0,0,28
84,885527804544576,597,0,0,0,28
85,885527804546578,606,0,0,0,28
86,885527804548574,604,0,0,0,28
87,885527804550772,666,0,0,0,28
88,885527804552834,624,0,0,0,28
89,885527804554864,615,0,0,0,28
90,885527804556914,621,0,0,0,28
91,885527804558886,597,0,0,0,28
92,885527804560852,595,0,0,0,28
93,885527804562848,604,0,0,0,28
94,885527804564848,606,0,0,0,28
95,885527804567044,665,0,0,0,28
96,885527804569116,627,0,0,0,28
97,885527804571132,610,0,0,0,28
98,885527804573106,598,0,0,0,28
99,885527804575088,600,0,0,0,28
100,885527804577108,612,0,0,0,28
101,885527804579114,607,0,0,0,28
102,885527804581118,607,0,0,0,28
103,885527804583312,664,0,0,0,28
104,885527804585334,612,0,0,0,28
105,885527804587348,610,0,0,0,28
106,885527804589358,609,0,0,0,28
107,885527804591362,607,0,0,0,28
108,885527804593356,604,0,0,0,28
109,885527804595318,594,0,0,0,28
110,885527804597316,605,0,0,0,28
111,885527804599938,794,0,0,0,28
112,885527804601968,615,0,0,0,28
113,885527804603986,611,0,0,0,28
114,885527804605996,609,0,0,0,28
115,885527804607976,600,0,0,0,28
116,885527804609990,610,0,0,0,28
117,885527804611982,603,0,0,0,28
118,885527804614014,615,0,0,0,28
119,885527804616206,664,0,0,0,28
120,885527804618210,607,0,0,0,28
121,885527804620240,615,0,0,0,28
122,885527804622248,608,0,0,0,28
123,885527804624248,606,0,0,0,28
124,885527804626258,609,0,0,0,28
125,885527804628272,610,0,0,0,28
126,885527804630288,610,0,0,0,28
127,885527804632480,664,0,0,0,28
128,885527804634494,610,0,0,0,28
129,885527804636502,608,0,0,0,28
130,885527804638536,616,0,0,0,28
131,885527804640522,601,0,0,0,28
132,885527804642530,608,0,0,0,28
133,885527804644560,615,0,0,0,28
134,885527804646550,603,0,0,0,28
135,885527804648746,665,0,0,0,28
136,885527804650762,610,0,0,0,28
137,885527804652772,609,0,0,0,28
138,885527804654798,613,0,0,0,28
139,885527804656784,601,0,0,0,28
140,885527804658822,617,0,0,0,28
141,885527804660810,602,0,0,0,28
142,885527804662818,608,0,0,0,28
143,885527804665042,673,0,0,0,28
144,885527804667082,618,0,0,0,28
145,885527804669096,610,0,0,0,28
146,885527804671106,609,0,0,0,28
147,885527804673082,598,0,0,0,28
