index,latest_tsc,time_delta_ns,avg_occ,s_avg_occ,s_avg_occ_long,cpu
0,876882020497912,635,0,0,0,28
1,876882020499994,630,0,0,0,28
2,876882020502004,609,0,0,0,28
3,876882020503994,603,0,0,0,28
4,876882020506006,609,0,0,0,28
5,876882020508010,607,0,0,0,28
6,876882020510270,684,0,0,0,28
7,876882020512376,638,0,0,0,28
8,876882020514456,630,0,0,0,28
9,876882020516606,651,0,0,0,28
10,876882020518602,604,0,0,0,28
11,876882020520578,598,0,0,0,28
12,876882020522592,610,0,0,0,28
13,876882020524614,612,0,0,0,28
14,876882020526858,680,0,0,0,28
15,876882020528966,638,0,0,0,28
16,876882020531040,628,0,0,0,28
17,876882020533150,639,0,0,0,28
18,876882020535154,607,0,0,0,28
19,876882020537164,609,0,0,0,28
20,876882020539150,601,0,0,0,28
21,876882020541136,601,0,0,0,28
22,876882020543398,685,0,0,0,28
23,876882020545484,632,0,0,0,28
24,876882020547588,637,0,0,0,28
25,876882020549710,643,0,0,0,28
26,876882020551696,601,0,0,0,28
27,876882020553676,600,0,0,0,28
28,876882020555652,598,0,0,0,28
29,876882020557648,604,0,0,0,28
30,876882020559914,686,0,0,0,28
31,876882020562040,644,0,0,0,28
32,876882020564120,630,0,0,0,28
33,876882020566216,635,0,0,0,28
34,876882020568220,607,0,0,0,28
35,876882020570228,608,0,0,0,28
36,876882020572244,610,0,0,0,28
37,876882020574252,608,0,0,0,28
38,876882020576518,686,0,0,0,28
39,876882020578612,634,0,0,0,28
40,876882020580718,638,0,0,0,28
41,876882020582820,636,0,0,0,28
42,876882020584874,622,0,0,0,28
43,876882020586864,603,0,0,0,28
44,876882020588872,608,0,0,0,28
45,876882020590922,621,0,0,0,28
46,876882020593226,698,0,0,0,28
47,876882020595314,632,0,0,0,28
48,876882020597408,634,0,0,0,28
49,876882020599510,636,0,0,0,28
50,876882020601490,600,0,0,0,28
51,876882020603480,603,0,0,0,28
52,876882020605478,605,0,0,0,28
53,876882020607528,621,0,0,0,28
54,876882020609818,693,0,0,0,28
