index,latest_tsc,time_delta_ns,avg_occ,s_avg_occ,s_avg_occ_long,cpu
0,897788788956064,653,0,0,0,28
1,897788788958330,686,0,0,0,28
2,897788788960412,630,0,0,0,28
3,897788788962506,634,0,0,0,28
4,897788788964606,636,0,0,0,28
5,897788788966628,612,0,0,0,28
6,897788788968650,612,0,0,0,28
7,897788788970650,606,0,0,0,28
8,897788788972820,657,0,0,0,28
9,897788788975204,722,0,0,0,28
10,897788788977284,630,0,0,0,28
11,897788788979602,702,0,0,0,28
12,897788788981732,645,0,0,0,28
13,897788788983738,607,0,0,0,28
14,897788788985794,623,0,0,0,28
15,897788788987822,614,0,0,0,28
16,897788788990006,661,0,0,0,28
17,897788788992114,638,0,0,0,28
18,897788788994278,655,0,0,0,28
19,897788788996384,638,0,0,0,28
20,897788788998530,650,0,0,0,28
21,897788789000512,600,0,0,0,28
22,897788789002540,614,0,0,0,28
23,897788789004546,607,0,0,0,28
24,897788789006720,658,0,0,0,28
25,897788789008882,655,0,0,0,28
26,897788789010968,632,0,0,0,28
27,897788789013098,645,0,0,0,28
28,897788789015172,628,0,0,0,28
29,897788789017172,606,0,0,0,28
30,897788789019166,604,0,0,0,28
31,897788789021136,596,0,0,0,28
32,897788789023312,659,0,0,0,28
33,897788789025406,634,0,0,0,28
34,897788789027516,639,0,0,0,28
35,897788789029598,630,0,0,0,28
36,897788789031702,637,0,0,0,28
37,897788789033720,611,0,0,0,28
38,897788789035734,610,0,0,0,28
39,897788789037768,616,0,0,0,28
40,897788789039970,667,0,0,0,28
41,897788789042052,630,0,0,0,28
42,897788789044134,630,0,0,0,28
43,897788789046206,627,0,0,0,28
44,897788789048324,641,0,0,0,28
45,897788789050326,606,0,0,0,28
46,897788789052342,610,0,0,0,28
47,897788789054366,613,0,0,0,28
48,897788789056566,666,0,0,0,28
49,897788789058656,633,0,0,0,28
50,897788789060730,628,0,0,0,28
51,897788789062814,631,0,0,0,28
52,897788789064930,641,0,0,0,28
53,897788789066966,616,0,0,0,28
54,897788789068958,603,0,0,0,28
55,897788789070974,610,0,0,0,28
56,897788789073292,702,0,0,0,28
57,897788789075438,650,0,0,0,28
58,897788789077504,626,0,0,0,28
59,897788789079606,636,0,0,0,28
60,897788789081686,630,0,0,0,28
61,897788789083706,612,0,0,0,28
62,897788789085726,612,0,0,0,28
63,897788789087742,610,0,0,0,28
64,897788789089912,657,0,0,0,28
65,897788789091974,624,0,0,0,28
66,897788789094048,628,0,0,0,28
67,897788789096120,627,0,0,0,28
68,897788789098206,632,0,0,0,28
69,897788789100202,604,0,0,0,28
70,897788789102180,599,0,0,0,28
71,897788789104164,601,0,0,0,28
72,897788789106364,666,0,0,0,28
73,897788789108434,627,0,0,0,28
