index,latest_tsc,time_delta_ns,avg_occ,s_avg_occ,s_avg_occ_long,cpu
0,21084816729662706,610,81,69,67,28
1,21084816729665112,729,63,67,67,28
2,21084816729667140,614,91,70,67,28
3,21084816729669372,676,56,66,67,28
4,21084816729671380,608,81,69,67,28
5,21084816729673382,606,73,68,67,28
6,21084816729675394,609,71,68,67,28
7,21084816729677580,662,55,66,67,28
8,21084816729679596,610,59,66,67,28
9,21084816729681594,605,65,67,67,28
10,21084816729683612,611,56,66,67,28
11,21084816729685626,610,59,66,67,28
12,21084816729687638,609,31,63,67,28
13,21084816729689642,607,48,65,67,28
14,21084816729691660,611,67,67,67,28
15,21084816729693832,658,46,64,67,28
16,21084816729695836,607,54,65,67,28
17,21084816729697850,610,53,65,67,28
18,21084816729699860,609,71,67,67,28
19,21084816729701894,616,65,67,67,28
20,21084816729703896,606,51,65,67,28
21,21084816729705918,612,66,67,67,28
22,21084816729707926,608,73,68,67,28
23,21084816729710116,663,61,66,67,28
24,21084816729712160,619,80,68,67,28
25,21084816729714194,616,78,68,67,28
26,21084816729716206,609,57,66,67,28
27,21084816729718214,608,43,64,67,28
28,21084816729720222,608,58,66,67,28
29,21084816729722258,616,86,69,67,28
30,21084816729724250,603,91,70,67,28
31,21084816729726442,664,47,64,67,28
32,21084816729728502,624,88,69,67,28
33,21084816729730538,616,75,68,67,28
34,21084816729732562,613,93,70,67,28
35,21084816729734564,606,72,68,67,28
36,21084816729736626,624,81,69,67,28
37,21084816729738620,604,75,68,67,28
38,21084816729740634,610,55,66,67,28
39,21084816729742824,663,61,66,67,28
40,21084816729744940,641,101,71,67,28
41,21084816729746970,615,72,68,67,28
42,21084816729749002,615,86,69,67,28
43,21084816729750992,603,41,64,67,28
44,21084816729753042,621,84,69,67,28
45,21084816729755134,633,68,67,67,28
46,21084816729757136,606,93,70,67,28
47,21084816729759374,678,75,68,67,28
48,21084816729761420,620,64,67,67,28
49,21084816729763430,609,95,71,67,28
50,21084816729765436,607,87,70,68,28
51,21084816729767450,610,69,68,68,28
52,21084816729769480,615,75,68,68,28
53,21084816729771492,609,54,66,67,28
54,21084816729773560,626,72,68,67,28
55,21084816729775740,660,87,70,68,28
56,21084816729777784,619,89,70,68,28
57,21084816729779830,620,88,70,68,28
58,21084816729781868,617,70,68,68,28
59,21084816729783932,625,88,70,68,28
60,21084816729785958,613,56,66,68,28
61,21084816729787980,612,63,67,68,28
62,21084816729789996,610,68,68,68,28
63,21084816729792202,668,81,69,68,28
64,21084816729794202,606,31,63,68,28
65,21084816729796370,656,48,65,68,28
66,21084816729798372,606,70,68,68,28
67,21084816729800368,604,49,65,68,28
68,21084816729802374,607,89,70,68,28
69,21084816729804406,615,93,71,68,28
70,21084816729806458,621,91,71,68,28
71,21084816729808642,661,67,68,68,28
72,21084816729810726,631,90,70,68,28
73,21084816729812736,609,92,71,68,28
74,21084816729814750,610,67,68,68,28
75,21084816729817130,721,66,68,68,28
76,21084816729819138,608,86,70,68,28
77,21084816729821156,611,92,71,68,28
78,21084816729823190,616,87,70,68,28
79,21084816729825390,666,64,68,68,28
80,21084816729827432,618,76,69,68,28
81,21084816729829450,611,59,67,68,28
82,21084816729831502,621,68,68,68,28
83,21084816729833532,615,93,71,68,28
84,21084816729835566,616,80,70,68,28
85,21084816729837568,606,50,66,68,28
86,21084816729839570,606,92,71,68,28
87,21084816729841774,667,76,69,68,28
88,21084816729843814,618,75,69,68,28
89,21084816729845822,608,54,66,68,28
90,21084816729847818,604,77,69,68,28
91,21084816729849840,612,77,69,68,28
92,21084816729851854,610,73,69,68,28
93,21084816729853874,612,83,70,68,28
94,21084816729855920,620,85,70,68,28
95,21084816729858110,663,79,70,69,28
96,21084816729860114,607,56,67,68,28
97,21084816729862124,609,75,69,68,28
98,21084816729864132,608,45,65,68,28
99,21084816729866158,613,89,71,68,28
100,21084816729868162,607,93,71,69,28
101,21084816729870272,639,50,66,68,28
102,21084816729872286,610,61,67,68,28
103,21084816729874482,665,86,71,69,28
104,21084816729876494,609,94,72,69,28
105,21084816729878528,616,67,68,69,28
106,21084816729880544,610,85,71,69,28
107,21084816729882554,609,56,67,69,28
108,21084816729884556,606,58,67,69,28
109,21084816729886610,622,73,69,69,28
110,21084816729888662,621,85,71,69,28
111,21084816729890850,663,68,69,69,28
112,21084816729892916,626,98,72,69,28
113,21084816729894944,614,80,70,69,28
114,21084816729896944,606,34,64,69,28
115,21084816729898956,609,46,66,69,28
116,21084816729900960,607,51,66,69,28
117,21084816729902984,613,90,71,69,28
118,21084816729905008,613,57,67,69,28
119,21084816729907188,660,48,66,68,28
120,21084816729909198,609,70,69,68,28
121,21084816729911228,615,50,66,68,28
122,21084816729913254,613,56,67,68,28
123,21084816729915264,609,59,67,68,28
124,21084816729917272,608,50,66,68,28
125,21084816729919282,609,58,67,68,28
126,21084816729921296,610,47,65,68,28
127,21084816729923478,661,46,65,68,28
128,21084816729925488,609,94,71,68,28
129,21084816729927548,624,68,68,68,28
130,21084816729929642,634,52,66,68,28
131,21084816729931678,616,75,69,68,28
132,21084816729933684,607,57,67,68,28
133,21084816729935706,612,65,68,68,28
134,21084816729937712,607,90,71,68,28
135,21084816729939904,664,20,62,68,28
136,21084816729941922,611,25,62,68,28
137,21084816729943936,610,28,63,68,28
138,21084816729945942,607,50,65,68,28
139,21084816729947942,606,60,67,67,28
140,21084816729949954,609,55,66,67,28
141,21084816729952152,666,58,66,67,28
142,21084816729954174,612,70,68,67,28
143,21084816729956356,661,75,68,67,28
144,21084816729958360,607,39,64,67,28
145,21084816729960366,607,20,61,67,28
146,21084816729962378,609,4,61,67,28
147,21084816729964406,614,0,61,67,28
148,21084816729966410,607,0,61,67,28
149,21084816729968452,618,0,61,67,28
150,21084816729970466,610,0,61,67,28
151,21084816729972620,652,13,60,67,28
152,21084816729974658,617,46,64,67,28
153,21084816729976686,614,18,61,67,28
154,21084816729978694,608,55,65,67,28
155,21084816729980716,612,69,67,67,28
156,21084816729982734,611,50,64,67,28
157,21084816729984756,612,51,65,66,28
158,21084816729986766,609,51,64,66,28
159,21084816729988962,665,54,65,66,28
160,21084816729991696,828,66,66,66,28
161,21084816729993728,615,19,60,66,28
162,21084816729995742,610,12,59,66,28
