index,latest_tsc,time_delta_ns,avg_occ,s_avg_occ,s_avg_occ_long,cpu
0,884714552782958,611,0,0,0,28
1,884714552784956,605,0,0,0,28
2,884714552787148,664,0,0,0,28
3,884714552789200,621,0,0,0,28
4,884714552791274,628,0,0,0,28
5,884714552793336,624,0,0,0,28
6,884714552795386,621,0,0,0,28
7,884714552797442,623,0,0,0,28
8,884714552799422,600,0,0,0,28
9,884714552801414,603,0,0,0,28
10,884714552803590,659,0,0,0,28
11,884714552805748,653,0,0,0,28
12,884714552807806,623,0,0,0,28
13,884714552809866,624,0,0,0,28
14,884714552812010,649,0,0,0,28
15,884714552814016,607,0,0,0,28
16,884714552816100,631,0,0,0,28
17,884714552818090,603,0,0,0,28
18,884714552820270,660,0,0,0,28
19,884714552822350,630,0,0,0,28
20,884714552824412,624,0,0,0,28
21,884714552826476,625,0,0,0,28
22,884714552828546,627,0,0,0,28
23,884714552830518,597,0,0,0,28
24,884714552832494,598,0,0,0,28
25,884714552834500,607,0,0,0,28
26,884714552836660,654,0,0,0,28
27,884714552838716,623,0,0,0,28
28,884714552840828,640,0,0,0,28
29,884714552842890,624,0,0,0,28
30,884714552844940,621,0,0,0,28
31,884714552846932,603,0,0,0,28
32,884714552848932,606,0,0,0,28
33,884714552850924,603,0,0,0,28
34,884714552853130,668,0,0,0,28
35,884714552855214,631,0,0,0,28
36,884714552857276,624,0,0,0,28
37,884714552859348,627,0,0,0,28
38,884714552861452,637,0,0,0,28
39,884714552863456,607,0,0,0,28
40,884714552865478,612,0,0,0,28
41,884714552867496,611,0,0,0,28
42,884714552869666,657,0,0,0,28
43,884714552871722,623,0,0,0,28
44,884714552873860,647,0,0,0,28
45,884714552875912,621,0,0,0,28
46,884714552877992,630,0,0,0,28
47,884714552879978,601,0,0,0,28
48,884714552881960,600,0,0,0,28
49,884714552883958,605,0,0,0,28
50,884714552886110,652,0,0,0,28
51,884714552888172,624,0,0,0,28
52,884714552890228,623,0,0,0,28
53,884714552892316,632,0,0,0,28
54,884714552894376,624,0,0,0,28
55,884714552896376,606,0,0,0,28
56,884714552898418,618,0,0,0,28
57,884714552900394,598,0,0,0,28
58,884714552902576,661,0,0,0,28
59,884714552904642,626,0,0,0,28
60,884714552906732,633,0,0,0,28
61,884714552908804,627,0,0,0,28
62,884714552910874,627,0,0,0,28
63,884714552912866,603,0,0,0,28
64,884714552914872,607,0,0,0,28
65,884714552916872,606,0,0,0,28
66,884714552919034,655,0,0,0,28
67,884714552921188,652,0,0,0,28
68,884714552923244,623,0,0,0,28
69,884714552925310,626,0,0,0,28
70,884714552927388,629,0,0,0,28
71,884714552929380,603,0,0,0,28
72,884714552931384,607,0,0,0,28
73,884714552933414,615,0,0,0,28
74,884714552935598,661,0,0,0,28
75,884714552937984,723,0,0,0,28
76,884714552940112,644,0,0,0,28
77,884714552942180,626,0,0,0,28
78,884714552944314,646,0,0,0,28
79,884714552946330,610,0,0,0,28
80,884714552948346,610,0,0,0,28
81,884714552950336,603,0,0,0,28
82,884714552952538,667,0,0,0,28
83,884714552954600,624,0,0,0,28
84,884714552956712,640,0,0,0,28
85,884714552958774,624,0,0,0,28
86,884714552960834,624,0,0,0,28
87,884714552962838,607,0,0,0,28
88,884714552964834,604,0,0,0,28
89,884714552966814,600,0,0,0,28
90,884714552968996,661,0,0,0,28
91,884714552971058,624,0,0,0,28
92,884714552973150,633,0,0,0,28
93,884714552975202,621,0,0,0,28
94,884714552977274,627,0,0,0,28
95,884714552979266,603,0,0,0,28
96,884714552981262,604,0,0,0,28
97,884714552983248,601,0,0,0,28
98,884714552985410,655,0,0,0,28
99,884714552987448,617,0,0,0,28
100,884714552989508,624,0,0,0,28
101,884714552991584,629,0,0,0,28
102,884714552993692,638,0,0,0,28
103,884714552995668,598,0,0,0,28
104,884714552997668,606,0,0,0,28
105,884714552999672,607,0,0,0,28
106,884714553001858,662,0,0,0,28
107,884714553004340,752,0,0,0,28
108,884714553006388,620,0,0,0,28
109,884714553008446,623,0,0,0,28
110,884714553010504,623,0,0,0,28
111,884714553012502,605,0,0,0,28
112,884714553014484,600,0,0,0,28
113,884714553016490,607,0,0,0,28
