index,latest_tsc,time_delta_ns,avg_occ,s_avg_occ,s_avg_occ_long,cpu
0,21080616094634158,629,41,45,46,28
1,21080616094636538,721,51,47,46,28
2,21080616094638546,608,49,46,46,28
3,21080616094640542,604,49,46,46,28
4,21080616094642716,658,38,45,46,28
5,21080616094644776,624,50,46,46,28
6,21080616094646844,626,51,47,46,28
7,21080616094648896,621,49,46,46,28
8,21080616094650954,623,50,46,46,28
9,21080616094652954,606,43,46,46,28
10,21080616094654948,604,47,46,46,28
11,21080616094656942,604,47,46,46,28
12,21080616094659118,659,43,46,46,28
13,21080616094661168,621,44,46,46,28
14,21080616094663212,619,42,45,46,28
15,21080616094665290,629,44,46,46,28
16,21080616094667342,621,46,46,46,28
17,21080616094669338,604,50,46,46,28
18,21080616094671344,607,49,46,46,28
19,21080616094673362,611,35,45,46,28
20,21080616094675552,663,42,45,46,28
21,21080616094677602,621,54,47,46,28
22,21080616094679646,619,27,44,46,28
23,21080616094681746,636,49,46,46,28
24,21080616094683786,618,58,47,46,28
25,21080616094685784,605,18,42,46,28
26,21080616094687806,612,0,42,46,28
27,21080616094689830,613,0,42,46,28
28,21080616094692024,664,0,42,46,28
29,21080616094694152,644,0,42,46,28
30,21080616094696264,640,0,42,46,28
31,21080616094698280,610,0,42,46,28
32,21080616094700288,608,0,42,46,28
33,21080616094702252,595,0,42,46,28
34,21080616094704214,594,0,42,46,28
35,21080616094706164,590,0,42,46,28
36,21080616094708290,644,0,42,46,28
37,21080616094710356,626,0,42,46,28
38,21080616094712436,630,0,42,46,28
39,21080616094714512,629,0,42,46,28
40,21080616094716540,614,0,42,46,28
41,21080616094718540,606,0,42,46,28
42,21080616094720520,600,0,42,46,28
43,21080616094722502,600,0,42,46,28
44,21080616094724688,662,0,42,46,28
45,21080616094726754,626,0,42,46,28
46,21080616094728786,615,14,42,46,28
47,21080616094730902,641,23,43,46,28
48,21080616094732994,633,39,45,46,28
49,21080616094735020,613,18,42,45,28
50,21080616094737086,626,0,42,45,28
51,21080616094739102,610,0,42,45,28
52,21080616094741300,666,9,42,45,28
53,21080616094743340,618,36,44,45,28
54,21080616094745416,629,44,45,45,28
55,21080616094747514,635,53,46,45,28
56,21080616094749606,633,42,45,45,28
57,21080616094751610,607,41,45,45,28
58,21080616094753614,607,42,45,45,28
59,21080616094755612,605,47,46,45,28
60,21080616094757790,660,45,45,45,28
61,21080616094759846,623,44,45,45,28
62,21080616094761914,626,40,45,45,28
63,21080616094763958,619,42,45,45,28
64,21080616094766030,627,40,45,45,28
65,21080616094768046,610,43,45,45,28
66,21080616094770068,612,49,46,45,28
67,21080616094772080,609,47,45,45,28
68,21080616094774250,657,39,44,45,28
69,21080616094776352,636,42,45,45,28
70,21080616094778402,621,42,45,45,28
71,21080616094780462,624,46,45,45,28
72,21080616094782532,627,40,45,45,28
73,21080616094784590,623,31,43,45,28
74,21080616094786606,610,45,45,45,28
75,21080616094789206,787,46,45,45,28
76,21080616094791376,657,49,46,45,28
77,21080616094793468,633,56,47,45,28
78,21080616094795514,620,50,46,45,28
79,21080616094797600,632,50,46,45,28
80,21080616094799668,626,50,46,45,28
81,21080616094801680,609,46,45,45,28
82,21080616094803694,610,43,45,45,28
83,21080616094805708,610,40,45,45,28
84,21080616094807900,664,42,45,45,28
85,21080616094809950,621,51,46,45,28
86,21080616094812060,639,47,45,45,28
87,21080616094814122,624,38,44,45,28
88,21080616094816200,629,37,44,45,28
89,21080616094818210,609,42,45,45,28
90,21080616094820212,606,40,45,45,28
91,21080616094822226,610,44,45,45,28
92,21080616094824398,658,29,43,45,28
93,21080616094826450,621,0,43,45,28
94,21080616094828528,629,0,43,45,28
95,21080616094830588,624,0,43,45,28
96,21080616094832656,626,0,43,45,28
97,21080616094834728,627,0,43,45,28
98,21080616094836746,611,0,43,45,28
99,21080616094838754,608,0,43,45,28
100,21080616094840948,664,0,43,45,28
101,21080616094842998,621,0,43,45,28
102,21080616094845042,619,0,43,45,28
103,21080616094847138,635,0,43,45,28
104,21080616094849172,616,0,43,45,28
105,21080616094851166,604,0,43,45,28
106,21080616094853182,610,0,43,45,28
107,21080616094855192,609,0,43,45,28
108,21080616094857376,661,0,43,45,28
109,21080616094859402,613,0,43,45,28
110,21080616094861430,614,0,43,45,28
111,21080616094863456,613,0,43,45,28
112,21080616094865508,621,0,43,45,28
113,21080616094867466,593,0,43,45,28
114,21080616094869446,600,0,43,45,28
115,21080616094871456,609,0,43,45,28
116,21080616094873648,664,0,43,45,28
117,21080616094875686,617,0,43,45,28
118,21080616094877764,629,0,43,45,28
119,21080616094879794,615,0,43,45,28
120,21080616094881842,620,0,43,45,28
121,21080616094883820,599,0,43,45,28
122,21080616094885798,599,0,43,45,28
123,21080616094887760,594,0,43,45,28
124,21080616094889914,652,0,43,45,28
125,21080616094891954,618,0,43,45,28
126,21080616094893982,614,0,43,45,28
127,21080616094896012,615,0,43,45,28
128,21080616094898040,614,0,43,45,28
129,21080616094900038,605,0,43,45,28
130,21080616094902006,596,0,43,45,28
131,21080616094903986,600,0,43,45,28
132,21080616094906120,646,0,43,45,28
133,21080616094908206,632,0,43,45,28
134,21080616094910234,614,0,43,45,28
135,21080616094912262,614,1,43,45,28
136,21080616094914300,617,18,42,45,28
137,21080616094916322,612,40,44,45,28
138,21080616094918354,615,36,44,45,28
139,21080616094920384,615,32,43,45,28
140,21080616094922614,675,23,42,45,28
141,21080616094924804,663,0,42,45,28
142,21080616094926900,635,20,42,45,28
143,21080616094928994,634,44,45,45,28
144,21080616094931042,620,44,45,45,28
145,21080616094933038,604,46,45,45,28
146,21080616094935056,611,47,45,45,28
147,21080616094937050,604,37,44,45,28
148,21080616094939240,663,39,44,45,28
149,21080616094941354,640,67,47,45,28
150,21080616094943440,632,27,42,45,28
151,21080616094945504,625,31,43,45,28
152,21080616094947556,621,46,45,45,28
153,21080616094949554,605,46,45,45,28
154,21080616094951554,606,44,44,45,28
155,21080616094953546,603,38,44,45,28
156,21080616094955782,677,46,45,45,28
157,21080616094957854,627,45,45,45,28
158,21080616094959902,620,35,43,45,28
159,21080616094961962,624,42,44,45,28
160,21080616094964258,695,90,50,45,28
161,21080616094966270,609,78,49,45,28
162,21080616094968276,607,55,46,45,28
163,21080616094970278,606,53,46,45,28
164,21080616094972452,658,60,47,45,28
165,21080616094974518,626,65,47,45,28
166,21080616094976750,676,46,45,45,28
167,21080616094978948,666,42,45,45,28
168,21080616094981002,622,48,45,45,28
169,21080616094983014,609,46,45,45,28
170,21080616094985028,610,27,43,45,28
171,21080616094987040,609,38,44,45,28
172,21080616094989230,663,41,44,45,28
173,21080616094991302,627,69,48,45,28
174,21080616094993344,618,0,48,45,28
175,21080616094995494,651,0,48,45,28
176,21080616094997562,626,26,43,45,28
177,21080616094999568,607,42,45,45,28
178,21080616095001564,604,67,48,45,28
179,21080616095003578,610,52,46,45,28
180,21080616095005756,660,40,44,45,28
181,21080616095007848,633,51,46,45,28
182,21080616095009930,630,39,44,45,28
183,21080616095011986,623,53,46,45,28
184,21080616095014050,625,60,47,45,28
185,21080616095016064,610,53,46,45,28
186,21080616095018080,610,63,47,45,28
187,21080616095020100,612,72,48,45,28
188,21080616095022280,660,41,45,45,28
189,21080616095024344,625,58,47,45,28
190,21080616095026396,621,49,46,45,28
191,21080616095028472,629,44,45,45,28
192,21080616095030540,626,53,46,45,28
193,21080616095032538,605,47,46,45,28
194,21080616095034544,607,42,45,45,28
195,21080616095036540,604,45,45,45,28
196,21080616095038734,664,52,46,45,28
197,21080616095040914,660,62,47,45,28
198,21080616095042960,620,65,48,46,28
199,21080616095045014,622,40,45,45,28
200,21080616095047116,636,43,45,45,28
201,21080616095049114,605,40,45,45,28
202,21080616095051128,610,43,45,45,28
203,21080616095053154,613,46,45,45,28
204,21080616095055328,658,40,45,45,28
205,21080616095057516,663,44,45,45,28
206,21080616095059570,622,46,45,45,28
207,21080616095061626,623,50,46,45,28
208,21080616095063706,630,50,46,45,28
209,21080616095065730,613,43,45,45,28
210,21080616095067732,606,11,41,45,28
211,21080616095069740,608,33,44,45,28
212,21080616095071936,665,34,44,45,28
213,21080616095073978,618,49,46,45,28
214,21080616095076046,626,41,45,45,28
215,21080616095078140,634,47,45,45,28
216,21080616095080186,620,50,46,45,28
217,21080616095082214,614,47,45,45,28
218,21080616095084226,609,45,45,45,28
219,21080616095086226,606,44,45,45,28
220,21080616095088402,659,34,44,45,28
221,21080616095090462,624,38,44,45,28
222,21080616095092568,638,42,45,45,28
223,21080616095094636,626,44,45,45,28
224,21080616095096686,621,44,45,45,28
225,21080616095098680,604,83,50,45,28
226,21080616095100682,606,75,49,45,28
227,21080616095102706,613,62,47,45,28
228,21080616095104878,658,56,47,45,28
229,21080616095106980,636,55,47,46,28
230,21080616095109026,620,44,45,45,28
231,21080616095111076,621,46,45,45,28
232,21080616095113134,623,48,46,46,28
233,21080616095115134,606,37,44,45,28
234,21080616095117140,607,45,45,45,28
235,21080616095119128,602,39,45,45,28
236,21080616095121296,656,44,45,45,28
237,21080616095123332,616,50,46,45,28
238,21080616095125420,632,45,45,45,28
239,21080616095127462,618,52,46,45,28
240,21080616095129502,618,44,45,45,28
241,21080616095131502,606,48,46,45,28
242,21080616095133494,603,46,45,45,28
243,21080616095135490,604,35,44,45,28
244,21080616095137684,664,44,45,45,28
245,21080616095140042,714,45,45,45,28
246,21080616095142094,621,48,46,45,28
247,21080616095144138,619,49,46,45,28
248,21080616095146234,635,49,46,45,28
249,21080616095148246,609,39,45,45,28
250,21080616095150262,610,48,46,45,28
251,21080616095152310,620,44,45,45,28
252,21080616095154482,658,42,45,45,28
253,21080616095156528,620,47,46,45,28
254,21080616095158578,621,47,46,45,28
255,21080616095160660,630,46,45,45,28
256,21080616095162712,621,45,45,45,28
257,21080616095164742,615,43,45,45,28
258,21080616095166742,606,50,46,45,28
259,21080616095168742,606,47,46,45,28
260,21080616095170912,657,51,46,45,28
261,21080616095172968,623,58,47,45,28
262,21080616095175070,636,39,45,45,28
263,21080616095177174,637,40,45,45,28
264,21080616095179266,633,48,46,45,28
265,21080616095181296,615,51,46,45,28
266,21080616095183312,610,42,45,45,28
267,21080616095185324,609,46,45,45,28
268,21080616095187514,663,39,45,45,28
269,21080616095189684,657,12,41,45,28
270,21080616095191724,618,0,41,45,28
271,21080616095193804,630,0,41,45,28
272,21080616095195898,634,0,41,45,28
273,21080616095197910,609,0,41,45,28
274,21080616095199926,610,0,41,45,28
275,21080616095201908,600,0,41,45,28
276,21080616095204046,647,0,41,45,28
277,21080616095206116,627,6,41,45,28
278,21080616095208158,618,29,43,45,28
279,21080616095210240,630,48,46,45,28
280,21080616095212334,634,46,45,45,28
281,21080616095214360,613,33,44,45,28
282,21080616095216380,612,12,41,45,28
283,21080616095218374,604,38,44,45,28
284,21080616095220564,663,39,44,45,28
285,21080616095222612,620,48,45,45,28
286,21080616095224674,624,48,45,45,28
287,21080616095226758,631,34,44,45,28
288,21080616095228820,624,42,45,45,28
289,21080616095230812,603,45,45,45,28
290,21080616095232812,606,37,44,45,28
291,21080616095234810,605,0,44,45,28
292,21080616095237010,666,0,44,45,28
293,21080616095239098,632,34,43,45,28
294,21080616095241194,635,48,45,45,28
295,21080616095243288,634,45,45,45,28
296,21080616095245388,636,32,43,45,28
297,21080616095247414,613,38,44,45,28
298,21080616095249444,615,46,45,45,28
299,21080616095251460,610,56,46,45,28
300,21080616095253630,657,44,45,45,28
301,21080616095255714,631,49,45,45,28
302,21080616095257792,629,41,44,45,28
303,21080616095259854,624,48,45,45,28
304,21080616095261910,623,50,45,45,28
305,21080616095263908,605,43,45,45,28
306,21080616095265908,606,32,43,45,28
307,21080616095267910,606,47,45,45,28
308,21080616095270102,664,44,45,45,28
309,21080616095272146,619,50,45,45,28
310,21080616095274224,629,53,46,45,28
311,21080616095276272,620,78,49,45,28
312,21080616095278332,624,62,47,45,28
313,21080616095280334,606,42,45,45,28
314,21080616095282354,612,44,45,45,28
315,21080616095284356,606,42,45,45,28
316,21080616095286532,659,42,45,45,28
317,21080616095288584,621,50,46,45,28
318,21080616095290660,629,41,44,45,28
319,21080616095292720,624,49,45,45,28
320,21080616095294786,626,59,47,45,28
321,21080616095296796,609,62,47,45,28
322,21080616095298808,609,45,45,45,28
323,21080616095300806,605,46,45,45,28
324,21080616095302984,660,55,46,45,28
325,21080616095305044,624,73,49,45,28
326,21080616095307128,631,60,47,45,28
327,21080616095309174,620,57,47,45,28
328,21080616095311236,624,66,48,45,28
329,21080616095313312,629,56,47,45,28
330,21080616095315346,616,45,45,45,28
331,21080616095317604,684,44,45,45,28
332,21080616095319796,664,41,45,45,28
333,21080616095321878,630,47,46,45,28
334,21080616095323938,624,43,45,45,28
335,21080616095325984,620,46,45,45,28
336,21080616095328080,635,40,45,45,28
337,21080616095330144,625,30,43,45,28
338,21080616095332142,605,0,43,45,28
339,21080616095334186,619,0,43,45,28
340,21080616095336372,662,0,43,45,28
341,21080616095338480,638,0,43,45,28
342,21080616095340560,630,0,43,45,28
343,21080616095342586,613,0,43,45,28
