index,latest_tsc,time_delta_ns,avg_occ,s_avg_occ,s_avg_occ_long,cpu
0,874750353452704,595,0,0,0,28
1,874750353454682,599,0,0,0,28
2,874750353456650,596,0,0,0,28
3,874750353458808,653,0,0,0,28
4,874750353460820,609,0,0,0,28
5,874750353462818,605,0,0,0,28
6,874750353464860,618,0,0,0,28
7,874750353466868,608,0,0,0,28
8,874750353468856,602,0,0,0,28
9,874750353470822,595,0,0,0,28
10,874750353472822,606,0,0,0,28
11,874750353474954,646,0,0,0,28
12,874750353476972,611,0,0,0,28
13,874750353478968,604,0,0,0,28
14,874750353480956,602,0,0,0,28
15,874750353482952,604,0,0,0,28
16,874750353484952,606,0,0,0,28
17,874750353486978,613,0,0,0,28
18,874750353489020,618,0,0,0,28
19,874750353491240,672,0,0,0,28
20,874750353493244,607,0,0,0,28
21,874750353495238,604,0,0,0,28
22,874750353497224,601,0,0,0,28
23,874750353499240,610,0,0,0,28
24,874750353501232,603,0,0,0,28
25,874750353503256,613,0,0,0,28
26,874750353505254,605,0,0,0,28
27,874750353507390,647,0,0,0,28
28,874750353509376,601,0,0,0,28
29,874750353511364,602,0,0,0,28
30,874750353513374,609,0,0,0,28
31,874750353515354,600,0,0,0,28
32,874750353517344,603,0,0,0,28
33,874750353519340,604,0,0,0,28
34,874750353521332,603,0,0,0,28
35,874750353523490,653,0,0,0,28
36,874750353525488,605,0,0,0,28
37,874750353527482,604,0,0,0,28
38,874750353529478,604,0,0,0,28
39,874750353531474,604,0,0,0,28
40,874750353533462,602,0,0,0,28
41,874750353535470,608,0,0,0,28
42,874750353537456,601,0,0,0,28
43,874750353539604,650,0,0,0,28
44,874750353541586,600,0,0,0,28
45,874750353543568,600,0,0,0,28
46,874750353545570,606,0,0,0,28
47,874750353547560,603,0,0,0,28
48,874750353549560,606,0,0,0,28
49,874750353551548,602,0,0,0,28
50,874750353553530,600,0,0,0,28
51,874750353555672,649,0,0,0,28
52,874750353557668,604,0,0,0,28
53,874750353559684,610,0,0,0,28
54,874750353561666,600,0,0,0,28
55,874750353563658,603,0,0,0,28
56,874750353565664,607,0,0,0,28
57,874750353567654,603,0,0,0,28
58,874750353569624,596,0,0,0,28
59,874750353571764,648,0,0,0,28
60,874750353573746,600,0,0,0,28
61,874750353575726,600,0,0,0,28
62,874750353577736,609,0,0,0,28
63,874750353579754,611,0,0,0,28
64,874750353581748,604,0,0,0,28
65,874750353583712,595,0,0,0,28
66,874750353585686,598,0,0,0,28
67,874750353587840,652,0,0,0,28
68,874750353589838,605,0,0,0,28
69,874750353591830,603,0,0,0,28
70,874750353593858,614,0,0,0,28
71,874750353595852,604,0,0,0,28
72,874750353597868,610,0,0,0,28
73,874750353599882,610,0,0,0,28
74,874750353601896,610,0,0,0,28
75,874750353604086,663,0,0,0,28
76,874750353606088,606,0,0,0,28
77,874750353608102,610,0,0,0,28
78,874750353610110,608,0,0,0,28
79,874750353612104,604,0,0,0,28
80,874750353614074,596,0,0,0,28
81,874750353616088,610,0,0,0,28
82,874750353618084,604,0,0,0,28
83,874750353620256,658,0,0,0,28
84,874750353622246,603,0,0,0,28
85,874750353624234,602,0,0,0,28
86,874750353626226,603,0,0,0,28
87,874750353628238,609,0,0,0,28
88,874750353630260,612,0,0,0,28
89,874750353632254,604,0,0,0,28
90,874750353634276,612,0,0,0,28
91,874750353636472,665,0,0,0,28
92,874750353638476,607,0,0,0,28
93,874750353640494,611,0,0,0,28
94,874750353642498,607,0,0,0,28
95,874750353644516,611,0,0,0,28
96,874750353646516,606,0,0,0,28
97,874750353648526,609,0,0,0,28
98,874750353650566,618,0,0,0,28
99,874750353652736,657,0,0,0,28
100,874750353654738,606,0,0,0,28
101,874750353656752,610,0,0,0,28
102,874750353658774,612,0,0,0,28
103,874750353660794,612,0,0,0,28
104,874750353662802,608,0,0,0,28
105,874750353664790,602,0,0,0,28
106,874750353666790,606,0,0,0,28
107,874750353668922,646,0,0,0,28
108,874750353670898,598,0,0,0,28
109,874750353672896,605,0,0,0,28
110,874750353674960,625,0,0,0,28
111,874750353676940,600,0,0,0,28
112,874750353678910,596,0,0,0,28
113,874750353680900,603,0,0,0,28
114,874750353682906,607,0,0,0,28
115,874750353685052,650,0,0,0,28
116,874750353687062,609,0,0,0,28
117,874750353689066,607,0,0,0,28
118,874750353691050,601,0,0,0,28
119,874750353693030,600,0,0,0,28
120,874750353695018,602,0,0,0,28
121,874750353697014,604,0,0,0,28
122,874750353699028,610,0,0,0,28
123,874750353701220,664,0,0,0,28
124,874750353703226,607,0,0,0,28
125,874750353705224,605,0,0,0,28
126,874750353707246,612,0,0,0,28
127,874750353709248,606,0,0,0,28
128,874750353711250,606,0,0,0,28
129,874750353713222,597,0,0,0,28
130,874750353715188,595,0,0,0,28
131,874750353717378,663,0,0,0,28
132,874750353719360,600,0,0,0,28
133,874750353721342,600,0,0,0,28
134,874750353723346,607,0,0,0,28
135,874750353725350,607,0,0,0,28
136,874750353727344,604,0,0,0,28
137,874750353729312,596,0,0,0,28
138,874750353731312,606,0,0,0,28
139,874750353733482,657,0,0,0,28
140,874750353735484,606,0,0,0,28
141,874750353737462,599,0,0,0,28
142,874750353739452,603,0,0,0,28
143,874750353741488,616,0,0,0,28
144,874750353743478,603,0,0,0,28
145,874750353745498,612,0,0,0,28
146,874750353747500,606,0,0,0,28
147,874750353749670,657,0,0,0,28
148,874750353751676,607,0,0,0,28
149,874750353753710,616,0,0,0,28
150,874750353755722,609,0,0,0,28
151,874750353757738,610,0,0,0,28
152,874750353759730,603,0,0,0,28
153,874750353761740,609,0,0,0,28
154,874750353763752,609,0,0,0,28
155,874750353765966,670,0,0,0,28
156,874750353767968,606,0,0,0,28
157,874750353769962,604,0,0,0,28
158,874750353771992,615,0,0,0,28
159,874750353773988,604,0,0,0,28
160,874750353775954,595,0,0,0,28
161,874750353777920,595,0,0,0,28
162,874750353779884,595,0,0,0,28
163,874750353782072,663,0,0,0,28
164,874750353784076,607,0,0,0,28
165,874750353786086,609,0,0,0,28
166,874750353788074,602,0,0,0,28
167,874750353790096,612,0,0,0,28
168,874750353792062,595,0,0,0,28
169,874750353794044,600,0,0,0,28
170,874750353796000,592,0,0,0,28
171,874750353798182,661,0,0,0,28
172,874750353800180,605,0,0,0,28
173,874750353802190,609,0,0,0,28
174,874750353804206,610,0,0,0,28
175,874750353806216,609,0,0,0,28
176,874750353808234,611,0,0,0,28
177,874750353810222,602,0,0,0,28
178,874750353812190,596,0,0,0,28
179,874750353814332,649,0,0,0,28
180,874750353816328,604,0,0,0,28
181,874750353818340,609,0,0,0,28
182,874750353820320,600,0,0,0,28
183,874750353822320,606,0,0,0,28
184,874750353824310,603,0,0,0,28
185,874750353826264,592,0,0,0,28
186,874750353828224,593,0,0,0,28
187,874750353830392,656,0,0,0,28
188,874750353832382,603,0,0,0,28
189,874750353834472,633,0,0,0,28
190,874750353836456,601,0,0,0,28
191,874750353838438,600,0,0,0,28
192,874750353840442,607,0,0,0,28
193,874750353842446,607,0,0,0,28
194,874750353844468,612,0,0,0,28
195,874750353846652,661,0,0,0,28
196,874750353848670,611,0,0,0,28
197,874750353850692,612,0,0,0,28
198,874750353852678,601,0,0,0,28
199,874750353854688,609,0,0,0,28
200,874750353856706,611,0,0,0,28
201,874750353858696,603,0,0,0,28
202,874750353860666,596,0,0,0,28
203,874750353862816,651,0,0,0,28
204,874750353864828,609,0,0,0,28
205,874750353866824,604,0,0,0,28
206,874750353868822,605,0,0,0,28
207,874750353870826,607,0,0,0,28
208,874750353872826,606,0,0,0,28
209,874750353874824,605,0,0,0,28
210,874750353876816,603,0,0,0,28
211,874750353878958,649,0,0,0,28
212,874750353880958,606,0,0,0,28
213,874750353882940,600,0,0,0,28
214,874750353884924,601,0,0,0,28
215,874750353886906,600,0,0,0,28
216,874750353888910,607,0,0,0,28
217,874750353890932,612,0,0,0,28
218,874750353892942,609,0,0,0,28
219,874750353895126,661,0,0,0,28
220,874750353897132,607,0,0,0,28
221,874750353899144,609,0,0,0,28
222,874750353901142,605,0,0,0,28
223,874750353903182,618,0,0,0,28
224,874750353905182,606,0,0,0,28
225,874750353907206,613,0,0,0,28
226,874750353909212,607,0,0,0,28
227,874750353911406,664,0,0,0,28
228,874750353913418,609,0,0,0,28
229,874750353915412,604,0,0,0,28
230,874750353917412,606,0,0,0,28
231,874750353919426,610,0,0,0,28
232,874750353921404,599,0,0,0,28
233,874750353923362,593,0,0,0,28
234,874750353925324,594,0,0,0,28
235,874750353927486,655,0,0,0,28
236,874750353929484,605,0,0,0,28
237,874750353931500,610,0,0,0,28
238,874750353933512,609,0,0,0,28
239,874750353935552,618,0,0,0,28
240,874750353937556,607,0,0,0,28
241,874750353939516,593,0,0,0,28
242,874750353941480,595,0,0,0,28
243,874750353943624,649,0,0,0,28
244,874750353945620,604,0,0,0,28
245,874750353948084,746,0,0,0,28
246,874750353950074,603,0,0,0,28
247,874750353952072,605,0,0,0,28
248,874750353954052,600,0,0,0,28
249,874750353956016,595,0,0,0,28
250,874750353958032,610,0,0,0,28
251,874750353960212,660,0,0,0,28
252,874750353962236,613,0,0,0,28
253,874750353964250,610,0,0,0,28
254,874750353966248,605,0,0,0,28
255,874750353968286,617,0,0,0,28
256,874750353970276,603,0,0,0,28
257,874750353972274,605,0,0,0,28
258,874750353974298,613,0,0,0,28
259,874750353976460,655,0,0,0,28
260,874750353978482,612,0,0,0,28
261,874750353980540,623,0,0,0,28
262,874750353982550,609,0,0,0,28
263,874750353984532,600,0,0,0,28
264,874750353986554,612,0,0,0,28
265,874750353988558,607,0,0,0,28
266,874750353990578,612,0,0,0,28
267,874750353992762,661,0,0,0,28
268,874750353994760,605,0,0,0,28
269,874750353996776,610,0,0,0,28
270,874750353998786,609,0,0,0,28
271,874750354000810,613,0,0,0,28
272,874750354002820,609,0,0,0,28
273,874750354004844,613,0,0,0,28
274,874750354006856,609,0,0,0,28
275,874750354009010,652,0,0,0,28
276,874750354011024,610,0,0,0,28
277,874750354013054,615,0,0,0,28
278,874750354015048,604,0,0,0,28
279,874750354017058,609,0,0,0,28
280,874750354019034,598,0,0,0,28
281,874750354021014,600,0,0,0,28
282,874750354023002,602,0,0,0,28
283,874750354025140,647,0,0,0,28
284,874750354027146,607,0,0,0,28
285,874750354029166,612,0,0,0,28
286,874750354031210,619,0,0,0,28
287,874750354033188,599,0,0,0,28
288,874750354035188,606,0,0,0,28
289,874750354037200,609,0,0,0,28
290,874750354039210,609,0,0,0,28
291,874750354041416,668,0,0,0,28
292,874750354043416,606,0,0,0,28
293,874750354045434,611,0,0,0,28
294,874750354047444,609,0,0,0,28
295,874750354049466,612,0,0,0,28
296,874750354051472,607,0,0,0,28
297,874750354053456,601,0,0,0,28
298,874750354055412,592,0,0,0,28
299,874750354057556,649,0,0,0,28
300,874750354059570,610,0,0,0,28
301,874750354061574,607,0,0,0,28
302,874750354063612,617,0,0,0,28
303,874750354065598,601,0,0,0,28
304,874750354067572,598,0,0,0,28
305,874750354069570,605,0,0,0,28
306,874750354071570,606,0,0,0,28
307,874750354073726,653,0,0,0,28
308,874750354075704,599,0,0,0,28
309,874750354077688,601,0,0,0,28
310,874750354079684,604,0,0,0,28
311,874750354081700,610,0,0,0,28
312,874750354083660,593,0,0,0,28
313,874750354085680,612,0,0,0,28
314,874750354087706,613,0,0,0,28
315,874750354089914,669,0,0,0,28
316,874750354091922,608,0,0,0,28
317,874750354093938,610,0,0,0,28
318,874750354095960,612,0,0,0,28
319,874750354097968,608,0,0,0,28
320,874750354099940,597,0,0,0,28
321,874750354101942,606,0,0,0,28
322,874750354103904,594,0,0,0,28
323,874750354106116,670,0,0,0,28
324,874750354108144,614,0,0,0,28
325,874750354110192,620,0,0,0,28
326,874750354112192,606,0,0,0,28
327,874750354114204,609,0,0,0,28
328,874750354116218,610,0,0,0,28
329,874750354118246,614,0,0,0,28
330,874750354120218,597,0,0,0,28
331,874750354122362,649,0,0,0,28
332,874750354124366,607,0,0,0,28
333,874750354126410,619,0,0,0,28
334,874750354128390,600,0,0,0,28
335,874750354130378,602,0,0,0,28
336,874750354132338,593,0,0,0,28
337,874750354134332,604,0,0,0,28
338,874750354136356,613,0,0,0,28
339,874750354160956,7454,0,0,0,28
340,874750354163440,752,1,0,0,28
341,874750354165456,610,0,0,0,28
342,874750354167456,606,0,0,0,28
343,874750354169450,604,0,0,0,28
344,874750354171468,611,0,0,0,28
345,874750354173616,650,0,0,0,28
346,874750354175596,600,0,0,0,28
347,874750354177612,610,0,0,0,28
348,874750354179624,609,0,0,0,28
349,874750354181616,603,0,0,0,28
350,874750354183590,598,0,0,0,28
351,874750354185554,595,0,0,0,28
352,874750354187516,594,0,0,0,28
353,874750354189704,663,0,0,0,28
354,874750354191728,613,0,0,0,28
355,874750354193748,612,0,0,0,28
356,874750354195768,612,0,0,0,28
357,874750354197762,604,0,0,0,28
358,874750354199764,606,0,0,0,28
359,874750354201748,601,0,0,0,28
360,874750354203714,595,0,0,0,28
361,874750354205950,677,0,0,0,28
362,874750354207972,612,0,0,0,28
363,874750354209970,605,0,0,0,28
364,874750354212002,615,0,0,0,28
365,874750354214014,609,0,0,0,28
366,874750354216030,610,0,0,0,28
367,874750354218064,616,0,0,0,28
368,874750354220054,603,0,0,0,28
369,874750354222244,663,0,0,0,28
370,874750354224252,608,0,0,0,28
371,874750354226250,605,0,0,0,28
372,874750354228294,619,0,0,0,28
373,874750354230286,603,0,0,0,28
374,874750354232308,612,0,0,0,28
375,874750354234312,607,0,0,0,28
376,874750354236328,610,0,0,0,28
377,874750354238520,664,0,0,0,28
378,874750354240532,609,0,0,0,28
379,874750354242612,630,0,0,0,28
380,874750354244588,598,0,0,0,28
381,874750354246572,601,0,0,0,28
382,874750354248576,607,0,0,0,28
383,874750354250578,606,0,0,0,28
384,874750354252542,595,0,0,0,28
385,874750354254698,653,0,0,0,28
386,874750354256702,607,0,0,0,28
387,874750354258712,609,0,0,0,28
388,874750354260710,605,0,0,0,28
389,874750354262684,598,0,0,0,28
390,874750354264682,605,0,0,0,28
391,874750354266684,606,0,0,0,28
392,874750354268696,609,0,0,0,28
393,874750354270870,658,0,0,0,28
394,874750354272902,615,0,0,0,28
395,874750354274924,612,0,0,0,28
396,874750354276928,607,0,0,0,28
397,874750354278930,606,0,0,0,28
398,874750354280958,614,0,0,0,28
399,874750354282938,600,0,0,0,28
400,874750354284914,598,0,0,0,28
401,874750354287062,650,0,0,0,28
402,874750354289034,597,0,0,0,28
403,874750354291020,601,0,0,0,28
404,874750354293014,604,0,0,0,28
405,874750354295052,617,0,0,0,28
406,874750354297052,606,0,0,0,28
407,874750354299066,610,0,0,0,28
408,874750354301056,603,0,0,0,28
409,874750354303214,653,0,0,0,28
410,874750354305214,606,0,0,0,28
411,874750354307286,627,0,0,0,28
412,874750354309304,611,0,0,0,28
413,874750354311310,607,0,0,0,28
414,874750354313312,606,0,0,0,28
415,874750354315342,615,0,0,0,28
416,874750354317682,709,0,0,0,28
417,874750354319874,664,0,0,0,28
418,874750354321936,624,0,0,0,28
419,874750354323930,604,0,0,0,28
420,874750354325912,600,0,0,0,28
421,874750354327928,610,0,0,0,28
422,874750354329924,604,0,0,0,28
423,874750354331954,615,0,0,0,28
