index,latest_tsc,time_delta_ns,avg_occ,s_avg_occ,s_avg_occ_long,cpu
0,21089384576670806,605,48,61,63,28
1,21089384576673906,939,67,63,63,28
2,21089384576675948,618,53,62,63,28
3,21089384576678362,731,49,61,63,28
4,21089384576680444,630,94,67,63,28
5,21089384576682480,616,78,65,63,28
6,21089384576684516,616,49,61,63,28
7,21089384576686650,646,48,61,63,28
8,21089384576688656,607,74,64,63,28
9,21089384576690682,613,55,62,63,28
10,21089384576692704,612,67,63,63,28
11,21089384576694878,658,65,63,63,28
12,21089384576696914,616,61,63,63,28
13,21089384576698954,618,66,63,63,28
14,21089384576701000,620,49,61,63,28
15,21089384576703026,613,61,63,63,28
16,21089384576705028,606,64,63,63,28
17,21089384576707042,610,50,61,63,28
18,21089384576709036,604,59,62,63,28
19,21089384576711206,657,60,62,63,28
20,21089384576713254,620,71,64,63,28
21,21089384576715332,629,61,62,63,28
22,21089384576717416,631,54,62,63,28
23,21089384576719440,613,81,65,63,28
24,21089384576721438,605,89,66,63,28
25,21089384576723438,606,37,60,63,28
26,21089384576725436,605,0,60,63,28
27,21089384576727642,668,0,60,63,28
28,21089384576729742,636,0,60,63,28
29,21089384576731790,620,0,60,63,28
30,21089384576733834,619,0,60,63,28
31,21089384576735830,604,0,60,63,28
32,21089384576737834,607,0,60,63,28
33,21089384576739824,603,0,60,63,28
34,21089384576741814,603,0,60,63,28
35,21089384576743958,649,7,60,63,28
36,21089384576746046,632,52,61,63,28
37,21089384576748102,623,36,59,63,28
38,21089384576750152,621,0,59,63,28
39,21089384576752150,605,0,59,63,28
40,21089384576754146,604,29,58,62,28
41,21089384576756172,613,32,59,62,28
42,21089384576758286,640,34,59,62,28
43,21089384576760490,667,43,60,62,28
44,21089384576762582,633,53,61,62,28
45,21089384576764656,628,58,62,62,28
46,21089384576766700,619,74,64,62,28
47,21089384576768732,615,60,62,62,28
48,21089384576770748,610,79,64,62,28
49,21089384576772758,609,60,62,62,28
50,21089384576774766,608,0,62,62,28
51,21089384576776982,671,0,62,62,28
52,21089384576779062,630,0,62,62,28
53,21089384576781106,619,0,62,62,28
54,21089384576783152,620,0,62,62,28
55,21089384576785146,604,0,62,62,28
56,21089384576787128,600,0,62,62,28
57,21089384576789144,610,0,62,62,28
58,21089384576791174,615,0,62,62,28
59,21089384576793328,652,0,62,62,28
60,21089384576795350,612,0,62,62,28
61,21089384576797370,612,0,62,62,28
62,21089384576799394,613,0,62,62,28
63,21089384576801422,614,0,62,62,28
64,21089384576803418,604,0,62,62,28
65,21089384576805398,600,0,62,62,28
66,21089384576807362,595,0,62,62,28
67,21089384576809496,646,0,62,62,28
68,21089384576811516,612,0,62,62,28
69,21089384576813528,609,0,62,62,28
70,21089384576815542,610,0,62,62,28
71,21089384576817552,609,0,62,62,28
72,21089384576819514,594,0,62,62,28
73,21089384576821504,603,0,62,62,28
74,21089384576823516,609,0,62,62,28
75,21089384576826228,821,0,62,62,28
76,21089384576828246,611,0,62,62,28
77,21089384576830274,614,0,62,62,28
78,21089384576832270,604,0,62,62,28
79,21089384576834280,609,0,62,62,28
80,21089384576836286,607,0,62,62,28
81,21089384576838294,608,0,62,62,28
82,21089384576840306,609,0,62,62,28
83,21089384576842492,662,11,56,62,28
84,21089384576844566,628,57,61,62,28
85,21089384576846630,625,63,62,62,28
86,21089384576848690,624,0,62,62,28
87,21089384576850716,613,0,62,62,28
88,21089384576852716,606,18,56,62,28
89,21089384576854750,616,20,57,62,28
90,21089384576856790,618,64,62,62,28
91,21089384576858994,667,55,61,62,28
92,21089384576861048,622,70,63,62,28
93,21089384576863130,630,71,63,62,28
94,21089384576865152,612,57,61,62,28
95,21089384576867186,616,79,64,62,28
96,21089384576869196,609,64,62,62,28
97,21089384576871216,612,46,60,62,28
98,21089384576873220,607,92,65,62,28
99,21089384576875406,662,62,62,62,28
100,21089384576877482,629,55,61,62,28
101,21089384576879562,630,63,62,62,28
102,21089384576881592,615,78,64,62,28
103,21089384576883684,633,85,65,62,28
104,21089384576885696,609,57,61,62,28
105,21089384576887696,606,67,62,62,28
106,21089384576889696,606,63,62,62,28
107,21089384576891882,662,47,60,62,28
108,21089384576893934,621,73,63,62,28
109,21089384576895986,621,54,61,62,28
110,21089384576898026,618,48,60,62,28
111,21089384576900048,612,47,60,62,28
112,21089384576902068,612,56,61,62,28
113,21089384576904080,609,64,62,62,28
114,21089384576906086,607,71,63,62,28
115,21089384576908258,658,49,60,62,28
116,21089384576910284,613,74,63,62,28
117,21089384576912314,615,52,60,62,28
118,21089384576914362,620,61,62,62,28
119,21089384576916408,620,83,64,62,28
120,21089384576918420,609,80,64,62,28
121,21089384576920432,609,51,60,62,28
122,21089384576922448,610,47,60,62,28
123,21089384576924696,681,45,60,62,28
124,21089384576926736,618,79,64,62,28
125,21089384576928764,614,88,65,62,28
126,21089384576930810,620,55,61,62,28
127,21089384576932844,616,57,61,62,28
128,21089384576934866,612,63,62,62,28
129,21089384576936886,612,49,60,62,28
130,21089384576938946,624,62,62,62,28
131,21089384576941152,668,64,62,62,28
132,21089384576943186,616,97,66,62,28
133,21089384576945200,610,60,62,62,28
134,21089384576947244,619,84,65,62,28
135,21089384576949270,613,91,66,62,28
136,21089384576951372,636,84,65,62,28
137,21089384576953388,610,75,64,62,28
138,21089384576955392,607,53,61,62,28
139,21089384576957588,665,76,64,62,28
140,21089384576959620,615,86,65,62,28
141,21089384576961650,615,72,63,62,28
142,21089384576963678,614,76,64,62,28
143,21089384576965704,613,40,60,62,28
144,21089384576967704,606,83,65,62,28
145,21089384576969716,609,75,64,62,28
146,21089384576971728,609,59,62,62,28
147,21089384576973936,669,77,64,62,28
148,21089384576976020,631,38,59,62,28
149,21089384576978050,615,79,64,62,28
150,21089384576980100,621,64,63,62,28
151,21089384576982130,615,93,66,63,28
152,21089384576984126,604,57,62,63,28
153,21089384576986138,609,88,66,63,28
154,21089384576988150,609,58,62,63,28
155,21089384576990332,661,45,60,63,28
156,21089384576992388,623,87,66,63,28
157,21089384576994472,631,77,64,63,28
158,21089384576996514,618,83,65,63,28
159,21089384576998564,621,55,62,63,28
160,21089384577000902,708,68,63,63,28
161,21089384577002912,609,68,63,63,28
162,21089384577004912,606,63,63,63,28
163,21089384577007080,656,51,61,63,28
164,21089384577009122,618,67,63,63,28
165,21089384577011170,620,60,62,63,28
166,21089384577013260,633,72,64,63,28
167,21089384577015290,615,46,61,63,28
168,21089384577017304,610,59,62,63,28
169,21089384577019316,609,86,66,63,28
