index,latest_tsc,time_delta_ns,avg_occ,s_avg_occ,s_avg_occ_long,cpu
0,21079097073719562,620,57,64,64,28
1,21079097073721928,716,67,65,65,28
2,21079097073724018,633,68,65,65,28
3,21079097073726374,713,67,65,65,28
4,21079097073728446,627,70,65,65,28
5,21079097073730458,609,67,65,65,28
6,21079097073732466,608,79,66,65,28
7,21079097073734482,610,80,66,65,28
8,21079097073736508,613,61,64,65,28
9,21079097073738780,688,78,66,65,28
10,21079097073740854,628,58,64,65,28
11,21079097073742956,636,65,65,65,28
12,21079097073745006,621,55,63,65,28
13,21079097073747036,615,89,68,65,28
14,21079097073749052,610,72,66,65,28
15,21079097073751068,610,31,60,65,28
16,21079097073753084,610,74,66,65,28
17,21079097073755340,683,59,64,65,28
18,21079097073757418,629,65,65,65,28
19,21079097073759512,634,46,62,65,28
20,21079097073761614,636,76,66,65,28
21,21079097073763634,612,76,66,65,28
22,21079097073765670,616,50,63,65,28
23,21079097073767708,617,76,66,65,28
24,21079097073769724,610,55,63,65,28
25,21079097073772000,689,83,67,65,28
26,21079097073774070,627,50,63,65,28
27,21079097073776124,622,64,64,65,28
28,21079097073778210,632,83,67,65,28
29,21079097073780234,613,72,66,65,28
30,21079097073782256,612,55,63,65,28
31,21079097073784276,612,81,67,65,28
32,21079097073786306,615,76,66,65,28
33,21079097073788612,698,83,67,65,28
34,21079097073790682,627,72,66,65,28
35,21079097073792796,640,56,64,65,28
36,21079097073794852,623,77,66,65,28
37,21079097073796862,609,68,65,65,28
38,21079097073798886,613,41,62,65,28
39,21079097073800892,607,71,65,65,28
40,21079097073802896,607,69,65,65,28
41,21079097073805218,703,79,67,65,28
42,21079097073807272,622,58,64,65,28
43,21079097073809336,625,70,65,65,28
44,21079097073811426,633,62,64,65,28
45,21079097073813438,609,91,68,65,28
46,21079097073815454,610,70,66,65,28
47,21079097073817454,606,49,63,65,28
48,21079097073819474,612,50,63,65,28
49,21079097073821730,683,78,66,65,28
50,21079097073823844,640,77,66,65,28
51,21079097073825916,627,63,65,65,28
52,21079097073828008,633,35,61,65,28
53,21079097073830030,612,51,63,65,28
54,21079097073832066,616,70,65,65,28
55,21079097073834076,609,62,64,65,28
56,21079097073836112,616,70,65,65,28
57,21079097073838352,678,77,66,65,28
58,21079097073840442,633,53,63,65,28
59,21079097073842488,620,49,63,65,28
60,21079097073844552,625,52,63,65,28
61,21079097073846564,609,61,64,65,28
62,21079097073848576,609,45,62,65,28
63,21079097073850580,607,31,60,64,28
64,21079097073852584,607,53,63,64,28
65,21079097073854874,693,73,65,64,28
66,21079097073856928,622,50,63,64,28
67,21079097073858976,620,44,62,64,28
68,21079097073861066,633,69,65,64,28
69,21079097073863080,610,51,63,64,28
70,21079097073865094,610,49,62,64,28
71,21079097073867110,610,54,63,64,28
72,21079097073869140,615,69,65,64,28
73,21079097073871404,686,50,62,64,28
74,21079097073873482,629,57,63,64,28
75,21079097073875932,742,62,64,64,28
76,21079097073878036,637,61,64,64,28
77,21079097073880050,610,54,63,64,28
78,21079097073882070,612,52,62,64,28
79,21079097073884084,610,50,62,64,28
80,21079097073886088,607,54,63,64,28
81,21079097073888328,678,59,63,64,28
82,21079097073890444,641,54,63,64,28
83,21079097073892560,641,50,62,64,28
84,21079097073894650,633,50,62,64,28
85,21079097073896656,607,73,65,64,28
86,21079097073898690,616,38,60,64,28
87,21079097073900704,610,62,63,64,28
88,21079097073902726,612,27,59,63,28
89,21079097073905002,689,63,63,63,28
90,21079097073907070,626,62,63,63,28
91,21079097073909136,626,69,64,63,28
92,21079097073911236,636,65,64,63,28
93,21079097073913266,615,42,61,63,28
94,21079097073915290,613,83,66,63,28
95,21079097073917304,610,80,65,64,28
96,21079097073919316,609,26,59,63,28
97,21079097073921554,678,72,64,63,28
98,21079097073923634,630,35,60,63,28
99,21079097073925688,622,82,66,63,28
100,21079097073927824,647,85,66,63,28
101,21079097073929848,613,35,60,63,28
102,21079097073931874,613,51,62,63,28
103,21079097073933886,609,85,66,63,28
104,21079097073935894,608,60,63,63,28
105,21079097073938120,674,75,65,63,28
106,21079097073940168,620,36,60,63,28
107,21079097073942262,634,68,64,63,28
108,21079097073944324,624,57,62,63,28
109,21079097073946342,611,60,63,63,28
110,21079097073948356,610,80,65,63,28
111,21079097073950366,609,50,62,63,28
112,21079097073952360,604,78,65,63,28
113,21079097073954610,681,55,62,63,28
114,21079097073956684,628,86,66,63,28
115,21079097073958746,624,84,66,63,28
116,21079097073960802,623,62,63,63,28
117,21079097073962824,612,87,66,64,28
118,21079097073964838,610,84,66,64,28
119,21079097073966844,607,34,60,63,28
120,21079097073968858,610,63,63,63,28
121,21079097073971120,685,90,67,64,28
122,21079097073973172,621,36,60,63,28
123,21079097073975268,635,58,63,63,28
124,21079097073977334,626,56,62,63,28
125,21079097073979342,608,74,65,63,28
126,21079097073981376,616,61,63,63,28
127,21079097073983380,607,53,62,63,28
128,21079097073985388,608,20,58,63,28
129,21079097073987652,686,29,59,63,28
130,21079097073989740,632,63,63,63,28
131,21079097073991784,619,90,66,63,28
132,21079097073993850,626,48,61,63,28
133,21079097073995860,609,79,65,63,28
134,21079097073997892,615,72,64,63,28
135,21079097073999916,613,57,62,63,28
136,21079097074001980,625,77,65,63,28
137,21079097074004226,680,61,63,63,28
138,21079097074006344,641,64,63,63,28
139,21079097074008444,636,74,65,63,28
140,21079097074010534,633,71,64,63,28
141,21079097074012542,608,63,63,63,28
142,21079097074014574,615,58,63,63,28
143,21079097074016606,615,84,66,63,28
144,21079097074018608,606,90,67,63,28
145,21079097074020852,680,60,63,63,28
146,21079097074022952,636,29,59,63,28
147,21079097074024994,618,66,64,63,28
148,21079097074027058,625,46,61,63,28
149,21079097074029076,611,90,67,63,28
150,21079097074031094,611,93,67,63,28
151,21079097074033094,606,41,61,63,28
152,21079097074035110,610,71,64,63,28
153,21079097074037386,689,60,63,63,28
154,21079097074039454,626,89,67,63,28
155,21079097074041514,624,25,59,63,28
156,21079097074043590,629,76,65,63,28
157,21079097074045612,612,64,63,63,28
158,21079097074047636,613,77,65,63,28
159,21079097074049652,610,62,63,63,28
160,21079097074051980,705,66,64,63,28
161,21079097074054232,682,77,65,63,28
162,21079097074056332,636,74,65,64,28
163,21079097074058394,624,69,64,64,28
164,21079097074060460,626,83,66,64,28
165,21079097074062470,609,64,64,64,28
166,21079097074064482,609,57,63,64,28
167,21079097074066498,610,75,65,64,28
168,21079097074068520,612,59,63,64,28
169,21079097074070790,687,81,66,64,28
170,21079097074072862,627,52,62,64,28
171,21079097074074990,644,79,65,64,28
172,21079097074077054,625,46,61,64,28
173,21079097074079062,608,71,64,64,28
174,21079097074081082,612,77,65,64,28
175,21079097074083074,603,72,65,64,28
176,21079097074085070,604,72,65,64,28
177,21079097074087368,696,45,61,64,28
178,21079097074089430,624,70,64,64,28
179,21079097074091498,626,45,61,64,28
180,21079097074093568,627,84,66,64,28
181,21079097074095584,610,49,62,64,28
182,21079097074097592,608,82,66,64,28
