index,latest_tsc,time_delta_ns,avg_occ,s_avg_occ,s_avg_occ_long,cpu
0,21088881276633136,606,0,53,55,28
1,21088881276635340,667,0,53,55,28
2,21088881276637344,607,0,53,55,28
3,21088881276639564,672,0,53,55,28
4,21088881276641584,612,0,53,55,28
5,21088881276643598,610,0,53,55,28
6,21088881276645608,609,0,53,55,28
7,21088881276647580,597,0,53,55,28
8,21088881276649586,607,0,53,55,28
9,21088881276651600,610,0,53,55,28
10,21088881276653608,608,0,53,55,28
11,21088881276655808,666,0,53,55,28
12,21088881276657834,613,0,53,55,28
13,21088881276659836,606,0,53,55,28
14,21088881276661848,609,0,53,55,28
15,21088881276663844,604,0,53,55,28
16,21088881276665860,610,0,53,55,28
17,21088881276667864,607,0,53,55,28
18,21088881276669876,609,0,53,55,28
19,21088881276672060,661,0,53,55,28
20,21088881276674078,611,0,53,55,28
21,21088881276676086,608,0,53,55,28
22,21088881276678096,609,0,53,55,28
23,21088881276680124,614,0,53,55,28
24,21088881276682128,607,0,53,55,28
25,21088881276684126,605,0,53,55,28
26,21088881276686102,598,0,53,55,28
27,21088881276688316,670,0,53,55,28
28,21088881276690348,615,0,53,55,28
29,21088881276692372,613,0,53,55,28
30,21088881276694390,611,0,53,55,28
31,21088881276696398,608,0,53,55,28
32,21088881276698398,606,0,53,55,28
33,21088881276700394,604,0,53,55,28
34,21088881276702368,598,0,53,55,28
35,21088881276704616,681,0,53,55,28
36,21088881276706628,609,0,53,55,28
37,21088881276708638,609,0,53,55,28
38,21088881276710654,610,0,53,55,28
39,21088881276712664,609,0,53,55,28
40,21088881276714682,611,0,53,55,28
41,21088881276716688,607,0,53,55,28
42,21088881276718728,618,0,53,55,28
43,21088881276720918,663,0,53,55,28
44,21088881276722930,609,0,53,55,28
45,21088881276724940,609,0,53,55,28
46,21088881276726950,609,0,53,55,28
47,21088881276728936,601,0,53,55,28
48,21088881276730944,608,0,53,55,28
49,21088881276732942,605,0,53,55,28
50,21088881276734972,615,0,53,55,28
51,21088881276737168,665,0,53,55,28
52,21088881276739212,619,0,53,55,28
53,21088881276741232,612,0,53,55,28
54,21088881276743240,608,0,53,55,28
55,21088881276745206,595,0,53,55,28
56,21088881276747220,610,0,53,55,28
57,21088881276749232,609,0,53,55,28
58,21088881276751244,609,0,53,55,28
59,21088881276753426,661,0,53,55,28
60,21088881276755448,612,0,53,55,28
61,21088881276757448,606,0,53,55,28
62,21088881276759460,609,0,53,55,28
63,21088881276761476,610,0,53,55,28
64,21088881276763488,609,0,53,55,28
65,21088881276765498,609,0,53,55,28
66,21088881276767510,609,0,53,55,28
67,21088881276769694,661,0,53,55,28
68,21088881276771720,613,0,53,55,28
69,21088881276773732,609,0,53,55,28
70,21088881276775740,608,0,53,55,28
71,21088881276777722,600,0,53,55,28
72,21088881276779684,594,26,52,55,28
73,21088881276781706,612,38,53,55,28
74,21088881276783766,624,49,54,55,28
75,21088881276786128,715,64,56,55,28
76,21088881276788168,618,55,55,55,28
77,21088881276790200,615,58,55,55,28
78,21088881276792250,621,72,57,55,28
79,21088881276794266,610,85,59,55,28
80,21088881276796272,607,61,56,55,28
81,21088881276798284,609,20,51,55,28
82,21088881276800314,615,37,53,55,28
83,21088881276802808,755,71,57,55,28
84,21088881276804848,618,58,56,55,28
85,21088881276806882,616,48,54,55,28
86,21088881276808942,624,75,58,55,28
87,21088881276810954,609,81,58,55,28
88,21088881276812976,612,75,58,55,28
89,21088881276814998,612,82,59,56,28
90,21088881276817044,620,57,56,56,28
91,21088881276819254,669,91,60,56,28
92,21088881276821344,633,79,59,56,28
93,21088881276823380,616,31,53,56,28
94,21088881276825410,615,58,56,56,28
95,21088881276827428,611,51,55,56,28
96,21088881276829436,608,77,58,56,28
97,21088881276831448,609,81,59,56,28
98,21088881276833444,604,70,58,56,28
99,21088881276835670,674,39,54,56,28
100,21088881276837700,615,47,55,56,28
101,21088881276839746,620,61,56,56,28
102,21088881276841826,630,89,60,56,28
103,21088881276843836,609,69,58,56,28
104,21088881276845856,612,44,54,56,28
105,21088881276847866,609,42,54,56,28
106,21088881276849896,615,60,56,56,28
107,21088881276852102,668,53,56,56,28
108,21088881276854138,616,56,56,56,28
109,21088881276856164,613,70,58,56,28
110,21088881276858198,616,55,56,56,28
111,21088881276860208,609,56,56,56,28
112,21088881276862202,604,72,58,56,28
113,21088881276864204,606,75,58,56,28
114,21088881276866204,606,64,57,56,28
115,21088881276868410,668,41,54,56,28
116,21088881276870448,617,54,56,56,28
117,21088881276872504,623,73,58,56,28
118,21088881276874544,618,75,58,56,28
119,21088881276876552,608,67,57,56,28
